Protein	Length	0	0	0	1	1	1
ATCG00490.1	1	962	1192	1909	1237	1537	1518
ATCG00480.1	1	287.4	440.8	544.6	413	481.5	698.9
AT2G39730.1	1	426	454	406	408	574	496
ATCG00680.1	1	264	511	301	290	450	359
ATCG00120.1	1	196.8	291.3	429.3	324	433.4	535.8
AT5G17920.1	1	253.9	472	402.9	179.8	422.4	406.3
AT3G60750.1	1	234	429	383	249	436	463
sum57	1	235.9	299.2	315	231.5	259.4	243.5
AT1G67090.1	1	230.4	260.2	291.3	200.3	323.9	295.7
sum32	1	202.4	239.4	257.7	168.1	278.5	233.2
AT3G26650.1	1	164.8	330.5	286.3	165	280.3	341.3
AT3G12780.1	1	184.3	208.7	266.4	138.3	369	287.1
AT4G10340.1	1	172	218	246	166	270	237
AT3G01500.1	1	165.4	308.7	297.1	159.7	332.6	183.4
AT5G04140.1	1	230.9	313.7	202	189.7	230.7	237
ATCG00280.1	1	211	241	186	173	220	214
sum127	1	175.1	346	195	228	285.1	288
sum200	1	149	274.1	231	144	275	232
sum119	1	91	181	278	164	296.5	316.9
AT1G56070.1	1	164	232	222	154	177	181
AT1G06680.1	1	133	183	207	148	176	178
ATCG00270.1	1	163	157	201	107	138	123
AT5G26000.1	1	125.4	179.9	174.9	152.8	288.3	306.4
AT4G38970.1	1	164.8	174.4	135.5	156.1	173	240.9
sum9	1	111.2	152.8	208.1	88.9	195.4	240.4
AT5G14740.2	1	129.6	231.4	203.9	87.2	119.4	177.6
AT4G20360.1	1	133	139	174	125	191.7	202.9
AT1G31330.1	1	77	147	207	35	178	189
AT3G45140.1	1	168	200	204	116	174	133
AT2G28000.1	1	97	122.8	153.4	108.7	171.4	182.4
ATCG00340.1	1	94	116	146	77	108	130
AT4G33010.1	1	128	176	144.5	114.6	138.3	105.2
AT1G42970.1	1	111.3	154	120.1	77	145.5	139.1
AT1G15820.1	1	115	107	107	95	102	131
AT5G35630.1	1	99	110	110.7	49	134.8	125.8
sum41	1	114.4	164.4	142	100.5	131.7	117
AT4G21280.1	1	89.7	156.7	51.4	56.8	126.9	66.6
AT1G61520.1	1	85	126	132	53	87	129
AT5G01530.1	1	61.7	87.2	125.4	39.1	97.6	92
sum81	1	98	150	101	57	95	65
AT1G12900.1	1	107	125.6	79.5	110	134.1	106.7
AT3G47470.1	1	109	77	58	60	74	86
AT3G03780.1	1	70.1	145	117.2	56.2	92.6	105.7
sum206	1	45	78	126	115	103	140
AT3G62030.1	1	74	169	89	80	126	131
sum129	1	72.5	110.8	65.1	95.1	115.7	124.8
AT1G78900.1	1	63	75	112	72	153	140
ATCG00020.1	1	48	93	98	58	114	83
AT5G38430.1	1	72.7	78.8	84.6	52.9	84.7	74.1
AT2G42600.1	1	95.6	128.7	92.3	59	100.8	55.8
AT2G04030.1	1	78.7	128.7	98.6	72.5	104.5	94.4
AT5G25980.2	1	55.6	45.1	115.1	72.2	136.7	90.6
sum205	1	52	86	90	55	107	117
AT1G62750.1	1	68	82	76	50	78	67
sum12	1	40.8	47.6	116.4	44.4	100	116.4
sum203	1	58	101	59	46.1	96	50
sum27	1	44.7	57.3	94.2	73.8	83.7	106.5
AT4G05180.1	1	53.3	103.3	51.6	45.2	133.1	60.4
ATCG00350.1	1	47	61	83	33	71	85
sum51	1	42	78	70	68	84	80
AT1G44575.1	1	70	64	83	60	65	72
AT1G09340.1	1	79	65	86	70	71	82
AT5G54270.1	1	45.5	72.9	73	60	76.7	69.1
AT3G11630.1	1	55.7	97.7	113.4	31.7	71.1	64.8
AT4G04640.1	1	53	76	63	42	86	103
AT2G13360.1	1	57	93	59	50	98	69
AT3G08580.1	1	45	77	76	41	54.9	75
AT4G09650.1	1	59	100	57	56	87	88
AT3G14210.1	1	72	92	66	52	88	89
AT4G13940.1	1	39.4	62	92.3	69.2	82.5	73.4
AT3G50820.1	1	42.9	63.1	61.4	46.5	69.5	67.6
AT1G32060.1	1	56	74	63	58	112	72
AT1G07890.1	1	48	88	75	37	66	69
AT5G42270.1	1	34.6	51.1	68	38.3	87.6	96.9
AT2G21330.1	1	52.1	79.1	60.4	57.4	84.1	77.8
AT5G09660.1	1	39	49	84.9	40	65	60
sum214	1	53.1	62	57	54.1	64.1	65.8
AT3G14420.1	1	44.2	62.9	81.8	65.7	88.5	53.7
sum213	1	26.1	48.4	66.5	77	77.8	70.3
AT4G29060.1	1	62	94	69	51	70	57
ATCG00470.1	1	58	62	46	56	73	69
ATCG00130.1	1	49	55	56	51	65	50
AT3G14415.1	1	63.8	67.1	66.2	36.2	86.5	68.3
AT3G58610.1	1	35	40	63	59	71	77
AT5G66190.1	1	30	43.5	77.8	39.1	52.5	53.5
AT3G08940.2	1	41.3	61.5	56.1	38.7	49.1	59.9
sum221	1	34	70	73	25	56	67
AT1G11860.1	1	46	67	58	38	79	61
ATCG00720.1	1	52	76	37	31	73	54
AT4G35090.1	1	45.6	38.2	71.1	54.4	47	59.4
AT3G46970.1	1	60.2	72.6	62	57.6	99.6	47.7
AT4G24280.1	1	38	56	70.3	47.5	68.7	85.1
AT5G66570.1	1	36.1	64.9	69.6	25.5	57.5	54.4
AT3G44310.1	1	50	35	60	40	43	44
AT2G21170.1	1	40.1	75	54.7	45.1	65	37.7
AT3G61470.1	1	54	70	57	36	44	52
sum204	1	49	42	40	64	65	62
AT1G06950.1	1	52	93	50	39	64	46
ATCG00540.1	1	32	46	63	32	41	46
AT2G43750.1	1	42.7	52.9	65.7	40.8	43.9	60.8
sum220	1	31.3	49.6	69.1	32.1	43.2	69.4
AT2G36530.1	1	38	49	47	54	55	62
AT1G68010.1	1	48	71	67	30	71	58
AT1G20620.1	1	32.4	39.8	57.9	41.4	46	44.6
AT3G55800.1	1	62	69	39	48	68	63
AT3G55440.1	1	30.9	61	48.3	34.9	70	51.3
AT2G30860.1	1	39.5	51.6	70.4	32.6	57	45.9
AT1G20020.1	1	32	38.5	56.2	32.9	45.5	48.5
AT5G49910.1	1	44	51	52.7	32.5	56.3	70.9
AT5G54770.1	1	46	68	62	34	44	46
AT3G54050.1	1	45	35	46	47	54	54
