Protein	Length	0	0	0	1	1	1
ATCG00490.1	1	1296	1808	2410	1497	1712	2329
ATCG00480.1	1	353.7	520.5	618.3	560.3	456.6	571.5
AT2G39730.1	1	390	427	414	476	428	479
ATCG00680.1	1	309	426	432	419	537	350
ATCG00120.1	1	259.4	370.2	383.9	379.5	337.5	535.6
AT5G17920.1	1	146.7	282	409.8	286	358.3	485.6
AT3G60750.1	1	184	265	409	295	295	433
sum57	1	284.6	389	385.8	254.4	402.4	339.8
AT1G67090.1	1	270.1	403.3	387.5	231.5	358.1	319.5
sum32	1	235.9	361.5	234.5	220.3	331.2	276.7
AT3G26650.1	1	197.7	276.4	190	171.4	284.6	312.9
AT3G12780.1	1	159.8	292.1	238.1	158.1	252.3	339.2
AT4G10340.1	1	222	299	253	171	339	283
AT3G01500.1	1	148.4	187.4	244.8	172.4	283.9	298.4
AT5G04140.1	1	176	242	190	254	259	177
ATCG00280.1	1	203	238	221	264	219	212
sum127	1	146	245	147	123	201	204
sum200	1	109	182	209	194	217	200
sum119	1	111	184	172	141	158	255
AT1G56070.1	1	136	190	188	204	193	159
AT1G06680.1	1	116	258	166	163	228	216
ATCG00270.1	1	164	209	269	178	200	256
AT5G26000.1	1	78.8	94	205.2	126.3	128.6	221
AT4G38970.1	1	144.4	189.8	175.6	148.1	120.1	161
sum9	1	97.1	154.4	183.3	147.4	158.2	240.5
AT5G14740.2	1	88.9	226.1	179.2	111.6	136.1	211.6
AT4G20360.1	1	142	156	149	147	141	179
AT1G31330.1	1	85	180	184	138	191	243
AT3G45140.1	1	113	116	126	167	146	126
AT2G28000.1	1	85	121.5	149.7	105	120.5	168.6
ATCG00340.1	1	105	152	167	179	175	133
AT4G33010.1	1	96.4	120.3	113.4	147.3	141.5	113.9
AT1G42970.1	1	116.7	133.8	108.4	105.8	131.1	171.4
AT1G15820.1	1	116	163	131	101	133	163
AT5G35630.1	1	106	153.2	109.8	135	110.5	147.7
sum41	1	55.1	92.9	114.1	100.8	122.9	122
AT4G21280.1	1	83.5	177.7	68.6	124.4	180.1	184.4
AT1G61520.1	1	76	134	98	81	166	164
AT5G01530.1	1	79.4	196.9	181.5	70	95.8	194.2
sum81	1	85	105	94	156	177	107
