protID	matched	geneID	cov1	cov4	cov9	cov14	rpkm1	rpkm4	rpkm9	rpkm14	groupID	nsaf1	nsaf4	nsaf9	nsaf14	nadjspc1	nadjspc4	nadjspc9	nadjspc14
GRMZM2G107745	x	GRMZM2G107745	254.5	93.11173862	45.66314351	133.0661625	19.06879083	6.976535432	3.421378908	9.970180033	427	0.00030145	0	0	0	0.000146437	0	0	0
GRMZM2G107984	x	GRMZM2G107984	934.5	194.2208045	63.40653641	161.3593	27.62790066	5.742015081	1.874574093	4.770485513	216	4.36791E-06	0	0	0	9.73899E-06	0	0	0
GRMZM2G108149	x	GRMZM2G108149	1519.5	37.70168558	0.260932249	1.768321096	31.25783839	0.775566433	0.005367672	0.036376371	511	1.63834E-05	0	0	0	4.55659E-05	0	0	0
GRMZM2G108467	x	GRMZM2G108467	28.1234127	199.5396619	143.757309	141.6312924	0.888001773	6.300500419	4.539162675	4.472033321	43	0.000374179	0.001247553	0.005685551	0.002648463	0.000103444	0.000357682	0.001681143	0.000695833
GRMZM2G108474	x	GRMZM2G108474	6798.5	4798.396346	2706.389283	2283.344615	317.5448934	224.1238885	126.4102517	106.6506468	519	0.002372708	0.001381053	0.000673018	0.000405894	0.001626958	0.000984075	0.000491922	0.000268004
GRMZM2G108712	x	GRMZM2G108712	1267	41.12911154	3.131186983	2.21040137	58.66072386	1.904233192	0.144970556	0.102339183	337	0.000338563	0.00018411	0	0	0.00041948	0.000226067	0	0
GRMZM2G108766	x	GRMZM2G108766	2911.671032	2213.057208	962.462681	662.8537594	107.845765	81.96971602	35.64878141	24.55152729	325	4.11831E-06	4.02911E-06	0	0	5.8434E-06	6.25156E-06	0	0
GRMZM2G108780	x	GRMZM2G108780	6146.25	2906.266803	2469.306242	3906.737061	345.2935517	163.2727576	138.7245105	219.4787253	99	0.002183231	0.001791137	0.000719443	0.000986454	0.000743996	0.000640904	0.000263003	0.000327918
GRMZM2G109383	x	GRMZM2G109383	2188.827381	2471.900406	2995.133181	2776.035713	61.50881402	69.46352355	84.16702541	78.01010981	680	0.000801353	0.000491535	0.00050449	0.001084359	0.002039382	0.001316186	0.001355462	0.002580389
GRMZM2G109418	x	GRMZM2G109418	30.9	15.15683926	7.975829064	10.41835845	1.256251168	0.616207023	0.324260342	0.423562297	143	0.000106171	0.000201044	3.15922E-05	0	9.67326E-05	0.000183085	2.88555E-05	0
GRMZM2G109448	x	GRMZM2G109448	10950.75	538.6771136	71.23450387	94.38413849	448.1236576	22.04360052	2.915039283	3.862362428	6	0.000357782	8.8373E-05	0.000421229	0.000296876	0.000147618	3.61707E-05	0.000177573	0.000121992
GRMZM2G109677	x	GRMZM2G109677	3559.386905	1580.129054	348.9055562	534.3003243	122.646384	54.44676845	12.02229652	18.41047475	19	0.000113357	7.43097E-05	2.49524E-05	7.27773E-06	0.000185878	0.000125257	4.32486E-05	1.19827E-05
GRMZM2G109708	x	GRMZM2G109708	42.36666667	1676.39212	4301.320257	2969.364784	3.02275336	119.6062922	306.8882044	211.8565864	580	0	8.46113E-05	0.000915448	4.49817E-05	0	6.25156E-05	0.000665917	2.8141E-05
GRMZM2G110328	x	GRMZM2G110328	4384.666667	2205.472441	385.7448409	689.4978673	321.172571	161.5487124	28.25543461	50.50504852	174	0.000489492	0.000243026	6.84498E-05	0	0.000201914	9.94695E-05	2.88555E-05	0
GRMZM2G110378	x	GRMZM2G110378	4500.533333	1211.366582	559.6561847	725.8221298	154.3017918	41.53197418	19.18793745	24.88497404	109	0.000751086	0.000621768	0.000360861	0.00018625	0.001139625	0.000980612	0.000576555	0.000280268
GRMZM2G110402	x	GRMZM2G110402	551.3666667	253.6295212	142.5994739	164.5275419	22.31040864	10.26282255	5.770121274	6.657414955	423	7.4951E-05	0	0	0	8.29573E-05	0	0	0
GRMZM2G110408	x	GRMZM2G110408	1722.166667	7070.779759	11500.50188	14934.7979	47.12302593	193.4751986	314.6840887	408.6554931	348	7.67042E-05	0.000214434	0.000576587	0.000742748	0.000178783	0.000497347	0.001439682	0.001627727
GRMZM2G110509	x	GRMZM2G110509	6969.397619	4170.149167	1156.570595	1833.257075	264.1205192	158.0368955	43.83076455	69.47527418	23	0.000309842	0.000227175	9.65839E-05	0.000201418	0.000538303	0.000390062	0.000178153	0.000326632
GRMZM2G110626	x	GRMZM2G110626	656.7166667	136.621007	62.06708419	107.1160504	21.253612	4.421526089	2.008704503	3.466644124	532	0	0.000113844	2.46814E-05	4.86581E-05	0	0.000262903	5.54914E-05	9.7411E-05
GRMZM2G110726	x	GRMZM2G110726	84.5	22.27826875	4.957712724	8.399525205	3.597144486	0.948380492	0.211048627	0.357565749	671	0.000209125	2.00848E-05	0	0	0.000322442	3.01423E-05	0	0
GRMZM2G110735	x	GRMZM2G110735	4434	7566.614048	2475.638197	895.6546351	108.4933924	185.1438041	60.57518864	21.91533825	164	3.84934E-05	6.82812E-05	0	0	7.18963E-05	0.000132958	0	0
GRMZM2G110968	x	GRMZM2G110968	11	5.712376603	3.131186983	14.58864904	0.546086322	0.28358643	0.155445308	0.724241973	1	4.44154E-06	0	0	0	5.53049E-06	0	0	0
GRMZM2G111172	x	GRMZM2G111172	3056.744444	1077.658887	193.8422186	386.6679677	121.7516165	42.92367711	7.720829756	15.40117303	45	0.000698535	0.000524544	0.000253664	9.158E-05	0.000914127	0.000710565	0.000353727	0.00011519
GRMZM2G111421	x	GRMZM2G111421	408.3833333	168.4960685	36.1739074	22.7523981	19.63543309	8.101440505	1.73927357	1.093955492	192	3.20313E-05	1.17516E-05	3.05211E-05	0	3.8956E-05	1.56289E-05	4.15317E-05	0
GRMZM2G111475	x	GRMZM2G111475	849.1333333	1817.716317	645.8421065	928.3243673	22.57813598	48.33239324	17.17269871	24.68379579	232	0.000193686	0	1.43601E-05	9.70364E-05	0.000439967	0	3.32949E-05	0.000219684
GRMZM2G111579	x	GRMZM2G111579	652.725	473.3656078	151.8930108	381.8429772	19.98536564	14.49367613	4.650714095	11.69140375	577	7.88612E-05	2.95006E-05	4.73603E-06	1.19315E-05	0.00015774	6.19579E-05	1.03829E-05	2.16469E-05
GRMZM2G112050	x	GRMZM2G112050	2498.666667	751.3679358	142.1210981	325.3710816	214.3287894	64.45028552	12.1907589	27.90944105	425	0.00133083	0.001505029	0.000713888	0.000138405	0.000729391	0.000869309	0.00041387	6.92701E-05
GRMZM2G112074	x	GRMZM2G112074	363.6666667	17.13712981	0.521864497	0	10.46342528	0.493069873	0.015015097	0	628	3.49916E-05	0	0	0	0.000128523	0	0	0
GRMZM2G112149	x	GRMZM2G112149	4486.55	5492.640516	385.5795838	73.56215759	91.22818281	111.6857303	7.840261394	1.495791189	94	0.000602697	0.000945554	0	0	0.001802148	0.002885358	0	0
GRMZM2G112165	x	GRMZM2G112165	19063.91667	4174.795234	1091.653551	2953.906711	448.7275558	98.26656788	25.69540342	69.52922432	52	0.002392641	0.001049138	0.000407345	2.92781E-05	0.006428627	0.002915161	0.001133186	7.14348E-05
GRMZM2G112336	x	GRMZM2G112336	2504.033333	3478.875433	1566.663314	429.4809862	44.76869399	62.19753853	28.00979906	7.678533105	637	0	3.84671E-05	5.26537E-06	0	0	0.000161762	2.21966E-05	0
GRMZM2G112524	x	GRMZM2G112524	0	112.9146442	6.784238464	13.70448849	0	7.673682364	0.461057035	0.93135742	585	0	3.84597E-05	4.99436E-05	0.000157279	0	3.12578E-05	4.15317E-05	0.000108234
GRMZM2G112538	x	GRMZM2G112538	1	85.49523648	7.827967458	15.47280959	0.075008284	6.412850981	0.587162406	1.160588896	585	0	3.84597E-05	4.99436E-05	0.000157279	0	3.12578E-05	4.15317E-05	0.000108234
GRMZM2G112912	x	GRMZM2G112912	4329.352778	443.8076858	179.4542902	188.9166896	304.7739628	31.24278248	12.63306503	13.29919068	3	0.00052605	0.000440216	0.000254269	0.000109917	0.000291168	0.000253191	0.000149224	5.6771E-05
GRMZM2G113056	x	GRMZM2G113056	353.7833333	61.57941978	26.35415711	23.7249747	6.534300959	1.137358445	0.48675553	0.438195105	137	0	4.33201E-06	0	0	0	1.50711E-05	0	0
GRMZM2G113127	x	GRMZM2G113127	379	197.6482305	190.7414737	286.9100978	20.03090455	10.44610248	10.08106663	15.16376988	169	0.000103822	0	0	0	6.40348E-05	0	0	0
GRMZM2G113250	x	GRMZM2G113250	3003.945635	1832.261117	381.6090647	672.59777	68.25193769	41.63037111	8.670449227	15.28193472	58	0.000121609	2.16844E-05	7.76296E-06	0	0.000389293	7.04428E-05	2.69956E-05	0
GRMZM2G113253	x	GRMZM2G113253	1000.386111	889.592942	620.8744108	476.5695525	16.17273339	14.38159659	10.03736078	7.70445754	64	1.10996E-05	0	0	0	3.73914E-05	0	0	0
GRMZM2G113408	x	GRMZM2G113408	7040.477381	3211.148583	2314.475258	2211.336054	211.1454476	96.30304427	69.41161626	66.31844911	366	0.002109853	0.000909076	0.000619178	0.001805847	0.004316014	0.001938121	0.001355683	0.00345611
GRMZM2G113696	x	GRMZM2G113696	11249.65	7981.408755	7270.685756	7578.862121	508.5107364	360.7785169	328.6521596	342.5824588	677	0.001986208	0.001283752	0.00099649	0.000545129	0.001370967	0.00090091	0.000722124	0.000360388
GRMZM2G113720	x	GRMZM2G113720	4776.666667	1774.359379	257.6271068	475.2362945	229.5057666	85.2531143	12.37827773	22.83380392	555	0	5.61395E-05	1.12829E-05	0	0	5.48139E-05	1.10983E-05	0
GRMZM2G113873	x	GRMZM2G113873	953.5	2541.245938	1905.240302	1843.106342	33.02050671	88.00548353	65.9800736	63.82832233	565	0.000147454	0	0	0	0.000226265	0	0	0
GRMZM2G114126	x	GRMZM2G114126	696.572619	270.796573	165.2827698	216.0253327	24.83644247	9.655308466	5.893191739	7.702428436	27	1.09822E-05	0	0	0	1.55824E-05	0	0	0
GRMZM2G114354	x	GRMZM2G114354	158.8333333	425.2293143	283.2854446	292.067701	4.013628265	10.74530364	7.158462545	7.380385184	667	0	1.54777E-05	0	8.43935E-06	0	4.68867E-05	0	2.16469E-05
GRMZM2G114399	x	GRMZM2G114399	161	651.7821704	52.44738197	41.11346548	9.187642604	37.19466855	2.992967709	2.346185261	515	0	0	4.57816E-05	0	0	0	2.07658E-05	0
GRMZM2G114945	x	GRMZM2G114945	125.8333333	27501.09468	1933.334008	507.0660742	5.326990045	1164.222974	81.84517362	21.4659809	630	0	0.000626469	0.000495714	0.000539506	0	0.000985748	0.000794089	0.000772449
GRMZM2G115176	x	GRMZM2G115176	543.7095238	218.8329871	92.78502254	178.3141311	22.75089528	9.156812882	3.882481801	7.461348285	449	0.00023999	5.52331E-05	0	0	0.000131652	3.01423E-05	0	0
GRMZM2G115598	x	GRMZM2G115598	2601.5	1660.778291	696.5586377	1000.50134	57.08808388	36.44460903	15.28548835	21.95529672	67	0	2.67797E-05	0	0	0	6.02845E-05	0	0
GRMZM2G115828	x	GRMZM2G115828	1063.083333	659.3034662	364.1309529	378.7154347	63.68081241	39.49359288	21.81217049	22.68581004	261	0.001089249	0.001150094	0.000386869	0.00012236	0.000676527	0.000738474	0.000255628	7.24128E-05
GRMZM2G115901	x	GRMZM2G115901	1305.25	501.7370783	102.3289301	188.3261967	110.9908162	42.66478285	8.701452958	16.01415689	151	0.00018378	7.40349E-05	6.71334E-05	0	9.93377E-05	4.37609E-05	3.77342E-05	0
GRMZM2G115925	x	GRMZM2G115925	2011.5	279.9064535	130.9879888	154.7280959	124.173687	17.27915304	8.086135481	9.551657045	449	0.00023999	5.52331E-05	0	0	0.000131652	3.01423E-05	0	0
GRMZM2G115948	x	GRMZM2G115948	201.1333333	368.4292496	196.1340735	119.1995779	16.87348746	30.90828468	16.45408932	9.999896836	271	0.002677376	0.00197965	0.000162856	0	0.001294619	0.000981286	8.44941E-05	0
GRMZM2G116087	x	GRMZM2G116087	173.8333333	373.3990172	123.1600213	56.58627507	7.710567511	16.56252156	5.46289737	2.509946084	209	0	1.41019E-05	0	0	0	2.18805E-05	0	0
GRMZM2G116133	x	GRMZM2G116133	305.9333333	136.8304609	81.64570059	111.9936694	14.64804284	6.551422271	3.909184092	5.36224036	186	9.36917E-05	0	0	0	2.53214E-05	0	0	0
GRMZM2G116282	x	GRMZM2G116282	9821.5	1631.454758	420.7967396	880.1818255	307.7116175	51.11414574	13.18373419	27.57645708	544	0.000390986	0.000197428	0.000157951	5.46187E-05	0.000484524	0.000251294	0.000209874	6.3265E-05
GRMZM2G116872	x	GRMZM2G116872	247.5	111.9625814	140.0336401	255.0803181	22.31644104	10.09537918	12.62647464	22.9999389	196	0	2.11528E-05	0	0	0	1.56289E-05	0	0
GRMZM2G117064	x	GRMZM2G117064	303.1011905	160.2226431	34.53003423	26.52481644	9.066326413	4.792560461	1.032858238	0.793407124	324	1.64902E-05	0	0	0	3.58269E-05	0	0	0
GRMZM2G117198	x	GRMZM2G117198	7825.333333	9034.885248	2684.123064	4296.725543	329.2466503	380.1378902	112.9330203	180.7823938	364	0.001044357	0.000697313	0.000159465	0.000168252	0.00151375	0.001002285	0.000235284	0.000230897
GRMZM2G117346	x	GRMZM2G117346	733.5	503.2603787	348.0836196	378.8627948	11.23929882	7.711375299	5.333627562	5.805251757	223	4.53233E-05	3.52547E-06	0	0	0.000186957	1.56289E-05	0	0
GRMZM2G117507	x	GRMZM2G117507	786.6825397	505.3150208	227.0559946	166.1881498	31.24338726	20.06877245	9.017612584	6.600223674	66	0.000112455	5.80197E-05	2.15841E-05	1.38623E-05	0.000161878	8.55139E-05	3.25795E-05	1.99712E-05
GRMZM2G117572	x	GRMZM2G117572	18.84960317	54.39814633	39.85346628	56.71503972	0.569780366	1.644331472	1.20467908	1.714365857	43	0.000374179	0.001247553	0.005685551	0.002648463	0.000103444	0.000357682	0.001681143	0.000695833
GRMZM2G117582	x	GRMZM2G117582	4420.933333	1205.863659	580.9482562	1114.616995	164.367785	44.8333245	21.59932551	41.44082546	12	0.000453727	0.00028559	1.05307E-05	3.86303E-05	0.000279513	0.00018565	6.65897E-06	2.28062E-05
GRMZM2G117900	x	GRMZM2G117900	1946.5	761.4598011	310.7703081	526.5176063	69.36686741	27.13592657	11.07483317	18.76335833	296	0.00012166	5.76345E-05	0	0	0.000193567	9.04268E-05	0	0
GRMZM2G118113	x	GRMZM2G118113	322	304.4696729	230.5771303	364.2741458	12.1693308	11.50680797	8.714190601	13.76699559	302	9.6094E-05	0	0	0	5.8434E-05	0	0	0
GRMZM2G118286	x	GRMZM2G118286	1091.304762	1827.851706	921.0746849	725.8073938	28.9389881	48.47058365	24.42486303	19.24680645	324	4.43884E-05	0	0	0	9.42609E-05	0	0	0
GRMZM2G118355	x	GRMZM2G118355	4734.87381	894.5799374	606.7962872	727.4487045	290.4658569	54.87895529	37.22456197	44.62611251	36	0	0	0	1.59698E-05	0	0	0	1.29881E-05
GRMZM2G118637	x	GRMZM2G118637	4230.365476	7664.556825	7648.295101	12970.41735	177.99033	322.482066	321.7978628	545.7232664	9	6.64052E-05	5.50918E-05	2.06491E-05	4.5935E-05	0.000137949	0.000116102	4.39639E-05	8.97303E-05
GRMZM2G119071	x	GRMZM2G119071	6728.154762	173.8706895	68.66722049	86.43160557	368.0535721	9.51133418	3.756336868	4.728110796	3	0.001041354	0.000440216	0.000254269	0.000109917	0.000569703	0.000253191	0.000149224	5.6771E-05
GRMZM2G119219	x	GRMZM2G119219	708	1518.349701	353.8241291	1259.928781	28.92091107	62.02267893	14.45327143	51.4665088	294	3.08874E-05	0	0	1.23576E-05	2.9217E-05	0	0	1.08234E-05
GRMZM2G119300	x	GRMZM2G119300	309	612.9380095	1566.376288	2108.280827	10.14849175	20.13073247	51.44452053	69.24229961	601	0	0	7.89805E-06	0	0	0	1.10983E-05	0
GRMZM2G119361	x	GRMZM2G119361	541.3666667	605.3215073	138.0940437	272.2035607	13.63489662	15.24566746	3.478045706	6.855736858	222	2.12998E-05	1.8411E-05	0	0	3.58269E-05	3.01423E-05	0	0
GRMZM2G119511	x	GRMZM2G119511	5.833333333	324.6534036	465.8292968	502.4242314	0.170623356	9.496020585	13.62537569	14.69576721	102	0	0	6.86724E-05	0	0	0	4.15317E-05	0
GRMZM2G119675	x	GRMZM2G119675	3234.166667	2027.512869	1309.618956	1334.227739	260.2011609	163.1212169	105.3638874	107.3437588	497	0.00095179	0.000553265	0.000623205	0.000432517	0.00026174	0.00016176	0.000187608	0.000108234
GRMZM2G119809	x	GRMZM2G119809	3419.366667	944.4843475	100.5632886	271.09836	251.8075421	69.55331359	7.40563882	19.96410983	28	0.000619806	0.000195077	8.65301E-05	0.000231229	0.000167511	5.51485E-05	2.54913E-05	5.92708E-05
GRMZM2G119950	x	GRMZM2G119950	992.5	639.7861795	615.2782422	743.1369405	85.34703537	55.01647727	52.90899134	63.90381335	357	0.000239843	4.23056E-05	0	0.000138405	8.29573E-05	1.56289E-05	0	4.32938E-05
GRMZM2G120047	x	GRMZM2G120047	1430.833333	317.0369014	140.0336401	212.6406118	83.59617975	18.52282386	8.181440197	12.42348944	339	8.40823E-05	7.05094E-05	0	0	6.8173E-05	6.25156E-05	0	0
GRMZM2G120432	x	GRMZM2G120432	4818.833333	1418.478316	183.9137466	355.2851802	373.2699167	109.876239	14.24607662	27.52061763	39	0.002217476	0.000962853	0.000526537	0.000219142	0.000915691	0.000406805	0.000221966	8.22582E-05
GRMZM2G120578	x	GRMZM2G120578	472.5	302.7559599	179.7823193	177.7162701	17.81796675	11.41692196	6.77958812	6.701677442	53	0	0	0	9.61148E-06	0	0	0	1.08234E-05
GRMZM2G120857	x	GRMZM2G120857	420.7666667	260.846157	331.0447438	385.3761109	16.59578809	10.28823785	13.05699536	15.19992142	47	0.000181293	6.22279E-05	6.54023E-06	8.31741E-06	0.00026174	9.15424E-05	1.03829E-05	1.19827E-05
GRMZM2G121075	x	GRMZM2G121075	6506.288095	1646.95434	258.662138	690.1041488	434.011032	109.8623889	17.25441908	46.03436083	262	0.001260931	0.000456151	0.0001504	0.000271549	0.000859683	0.000326759	0.000109483	0.000180439
GRMZM2G121186	x	GRMZM2G121186	1297.416667	822.1061994	352.8238888	395.0724048	62.33732171	39.49995397	16.95222269	18.98214831	310	0	0	0	5.1902E-06	0	0	0	6.49407E-06
GRMZM2G121269	x	GRMZM2G121269	334	138.8107514	91.06535477	167.5484238	11.5900679	4.816844416	3.160040854	5.814064699	563	1.69578E-05	0	0	0	1.9478E-05	0	0	0
GRMZM2G121494	x	GRMZM2G121494	39	939.6859511	2473.376785	5146.69855	3.004031321	72.38066742	190.5154187	396.4318883	243	0	0	0.000496169	0.000579108	0	0	0.000295014	0.00030215
GRMZM2G121683	x	GRMZM2G121683	1340	309.6108119	72.80009736	97.69974055	46.5932025	10.76549198	2.531335581	3.397122236	499	1.96556E-05	0	0	0	2.9217E-05	0	0	0
GRMZM2G121826	x	GRMZM2G121826	426.6333333	74.26089583	7.827967458	0.884160548	12.51086102	2.177672662	0.229552183	0.025927673	201	6.4474E-05	2.85074E-05	0	0	0.000138262	6.02845E-05	0	0
GRMZM2G122135	x	GRMZM2G122135	1830.969048	968.2124718	465.4658555	532.3944671	56.71842529	29.9925806	14.41886218	16.49212795	506	0.000291104	9.41642E-05	0	4.01822E-05	0.000618226	0.000215679	0	7.79288E-05
GRMZM2G122306	x	GRMZM2G122306	572.5	81.68698542	53.23017872	103.0047038	33.73507224	4.813478347	3.136635675	6.069643886	605	0.000170398	9.61024E-05	0	0	0.000107481	6.14001E-05	0	0
GRMZM2G122656	x	GRMZM2G122656	110.8333333	3.427425962	1.043728994	0.884160548	8.395910716	0.259636352	0.079065162	0.066977441	263	0.000221973	0	0	0	0.000121913	0	0	0
GRMZM2G122780	x	GRMZM2G122780	280.5	63.40738029	37.0523793	50.83923151	27.29812816	6.170776447	3.605920139	4.947650115	357	0.000239843	4.23056E-05	0	0.000138405	8.29573E-05	1.56289E-05	0	4.32938E-05
GRMZM2G123495	x	GRMZM2G123495	2123.333333	859.9982975	240.753488	414.2292167	182.1337231	73.76830069	20.65117541	35.53144873	35	0.000356496	0.000247019	5.01323E-05	0	0.000197846	0.000142001	2.96445E-05	0
GRMZM2G123794	x	GRMZM2G123794	11.71111111	88.95394452	193.8401477	172.6916419	1.019825347	7.746275014	16.87996076	15.03830952	14	0	0	0	9.43673E-06	0	0	0	6.49407E-06
GRMZM2G123838	x	GRMZM2G123838	2.220634921	23.57262075	37.416649	45.7023289	0.22437422	2.381791057	3.780599574	4.617789401	14	0	0	0	1.29755E-05	0	0	0	6.49407E-06
GRMZM2G124143	x	GRMZM2G124143	3076.333333	947.873691	178.3906806	489.2355032	160.2482515	49.37537164	9.292489323	25.48460309	147	0.001079065	0.000508141	0.00045326	0.000607597	0.000592662	0.00028858	0.000264004	0.00031465
GRMZM2G124466	x	GRMZM2G124466	222	562.0978577	294.3315764	320.0661184	11.86087447	30.031406	15.72535983	17.10028853	703	8.41555E-05	0.000162792	0.000157594	0.000155669	0.00011061	0.000210996	0.000216243	0.000195592
GRMZM2G124576	x	GRMZM2G124576	960.5380952	174.6110317	38.49247681	101.6132036	25.67947699	4.668133407	1.029075971	2.716575153	96	0.000501405	8.47797E-05	0	0	0.000948578	0.000169129	0	0
GRMZM2G125148	x	GRMZM2G125148	1144.547619	184.3329526	36.07450464	82.57427974	31.88933757	5.135876964	1.005106329	2.300681105	96	0.001263949	8.47797E-05	0	0	0.002436255	0.000169129	0	0
GRMZM2G125149	x	GRMZM2G125149	1208	267.9104627	106.4603574	133.0661625	66.08182047	14.65563832	5.823753499	7.279183989	247	5.11195E-05	0	0	0	3.58269E-05	0	0	0
GRMZM2G125193	x	GRMZM2G125193	417.5666667	114.019037	16.40394069	10.96359079	21.06460982	5.751815739	0.827514832	0.553070397	358	7.75362E-05	0.000201293	2.28166E-05	2.26418E-05	9.51996E-05	0.000258438	2.88555E-05	2.79597E-05
GRMZM2G125271	x	GRMZM2G125271	8613.713095	2401.780983	319.4860665	785.780495	372.6873123	103.917241	13.82312159	33.99816287	4	0.00081076	0.000713134	0.00019479	0.000126577	0.001238242	0.001098062	0.000310474	0.000184768
GRMZM2G125300	x	GRMZM2G125300	2148.897619	728.0433048	142.9277101	264.9053768	77.99554814	26.42477525	5.187648306	9.614902023	16	0.000391485	0.000314239	0.000298398	0.000240294	0.00010619	8.88628E-05	8.63541E-05	6.25948E-05
GRMZM2G125556	x	GRMZM2G125556	335.5	329.60413	409.0547884	593.2717277	17.88316201	17.56889435	21.8038541	31.62317264	650	5.14789E-05	1.51092E-05	0	0	4.8695E-05	1.56289E-05	0	0
GRMZM2G125575	x	GRMZM2G125575	3.927777778	18.86172351	13.29180591	19.01050436	0.155275108	0.745652204	0.525459106	0.751533892	43	0.000374179	0.001247553	0.005685551	0.002648463	0.000103444	0.000357682	0.001681143	0.000695833
GRMZM2G125850	x	GRMZM2G125850	1428.5	3162.942925	2589.230703	4965.887718	45.544682	100.843703	82.55210989	158.3267602	462	7.86455E-05	0	0	0	7.16538E-05	0	0	0
GRMZM2G125893	x	GRMZM2G125893	572.9	1678.391452	1639.028524	713.0165379	42.09901311	123.3350039	120.4424565	52.395344	557	0.000186414	0.000119605	0.000166349	3.84459E-05	0.00011722	7.7029E-05	0.000108121	2.16469E-05
GRMZM2G126190	x	GRMZM2G126190	4642.333333	3645.334087	4792.072932	4088.093126	189.8592421	149.0845912	195.9831985	167.1922731	65	0.000598556	0.001155723	0.000613208	0.000433931	0.00091483	0.001788423	0.000987138	0.000631717
GRMZM2G126261	x	GRMZM2G126261	9	489.4554686	2134.469282	942.5888239	0.396644191	21.57107426	94.06942681	41.5413757	306	0	0	0	0.000108129	0	0	0	5.41172E-05
GRMZM2G126594	x	GRMZM2G126594	1992.5	690.4359187	155.4286427	326.6973225	109.8714843	38.07238103	8.57072807	18.0149158	719	0.001295088	0.0006548	0.00025959	2.76811E-05	0.000890229	0.000473782	0.000191185	1.73175E-05
GRMZM2G126682	x	GRMZM2G126682	1568.583333	68.16769413	18.2652574	23.43025452	57.32637109	2.491296731	0.667532864	0.856295893	273	0.000134336	1.05764E-05	0	0	0.000185393	1.56289E-05	0	0
GRMZM2G126821	x	GRMZM2G126821	8638.916667	2360.639631	461.1977494	969.0399606	290.6753813	79.42892046	15.51801422	32.6054841	172	0.000951262	9.72103E-05	7.79274E-05	7.88721E-05	0.000977739	9.94695E-05	8.21273E-05	7.82366E-05
GRMZM2G126928	x	GRMZM2G126928	1326.166667	737.5630256	207.5281151	482.1622188	104.3730964	58.04831227	16.33305414	37.94754085	684	0	5.61395E-05	1.12829E-05	0	0	5.48139E-05	1.10983E-05	0
GRMZM2G127521	x	GRMZM2G127521	386.8166667	186.7185498	33.15579106	65.04474431	16.79977259	8.10934338	1.439983842	2.824947854	719	1.72969E-05	0	0	2.76811E-05	1.16868E-05	0	0	1.73175E-05
GRMZM2G127546	x	GRMZM2G127546	609.5	504.402854	1293.702089	1259.04462	25.13641956	20.80210298	53.35363164	51.92432128	547	9.0211E-05	7.4657E-05	4.84746E-05	0	0.000107481	9.37734E-05	6.22975E-05	0
GRMZM2G127648	x	GRMZM2G127648	2166.034921	279.5414962	32.96589036	27.27880891	65.13043121	8.40552385	0.991250249	0.820245588	76	3.29465E-05	2.41747E-05	0	0	3.11648E-05	2.50063E-05	0	0
GRMZM2G127664	x	GRMZM2G127664	6323.319048	1524.056637	399.2263404	254.96243	256.1674534	61.74189609	16.1732777	10.32892314	156	0.000652605	0.000650083	8.10409E-05	0	0.001033083	0.001040348	0.00013096	0
GRMZM2G128971	x	GRMZM2G128971	1704.25	7199.689057	9859.933857	7357.76304	55.65347297	235.1108701	321.9830204	240.2728863	522	2.55598E-05	0.000154653	5.52864E-05	0	3.58269E-05	0.000210996	7.7688E-05	0
GRMZM2G128995	x	GRMZM2G128995	1211.666667	555.2430058	432.4952021	285.4364969	47.46333772	21.74994742	16.94167744	11.18110221	661	0.000198544	0.000200039	5.90095E-05	2.56306E-05	0.000373014	0.000384029	0.000117074	4.32938E-05
GRMZM2G129155	x	GRMZM2G129155	379.9761905	311.9365652	233.6524033	220.0928221	8.633349078	7.087436858	5.308760946	5.000676911	705	1.97841E-05	0	0	0	6.8173E-05	0	0	0
GRMZM2G129420	x	GRMZM2G129420	54.68888889	20.5962912	17.34619604	22.17278174	4.937636866	1.859555182	1.566117337	2.001890088	70	0	7.73263E-05	3.94903E-05	0	0	2.10996E-05	1.10983E-05	0
GRMZM2G129874	x	GRMZM2G129874	6210.5	3028.32125	739.7429248	1375.164372	343.5656009	167.5270928	40.92266685	76.07425711	248	0.00055988	0.000301566	0.000115165	8.95721E-05	0.000497181	0.000274627	0.000108121	7.9885E-05
GRMZM2G130064	x	GRMZM2G130064	524	1105.91611	575.8774727	469.489251	10.45984201	22.07577823	11.49539577	9.371724028	582	1.10878E-05	5.4238E-06	0	1.77443E-05	2.9217E-05	1.56289E-05	0	4.32938E-05
GRMZM2G130079	x	GRMZM2G130079	5577.937302	155.7751498	48.76968689	66.53202866	445.6356035	12.44527307	3.896334374	5.315413052	5	0.000356496	6.62797E-05	3.68576E-05	6.55424E-05	0.000148384	2.7128E-05	1.55376E-05	2.5306E-05
GRMZM2G130169	x	GRMZM2G130169	490.0833333	485.0759798	301.5072133	284.036576	39.80194307	39.39527264	24.48680076	23.06792919	368	0.000447296	0.000331399	0.000355412	0.000436664	0.000125394	9.04268E-05	9.98846E-05	0.000119827
GRMZM2G130398	x	GRMZM2G130398	1298.333333	466.5107558	362.478382	390.5779221	66.47194631	23.88437324	18.55813367	19.99677125	55	3.20313E-05	3.1599E-05	0	0	3.8956E-05	3.95196E-05	0	0
