Accession,sepal,petal,stamen,carpel,silique,embryo,seed,seed imbibed,pollen,node,internode,cauline leaf,leaf distal,leaf proximal,leaf petiole,senescent leaf,root,flower pedicle,flower,silique septum,silique valves,egg like callus,callus,cell culture early,cell culture late,cotelydons,hypocotyl,root tip,root upper zone,shoot tip
AT2G35490.1,0.9804696220428761,0.9268168934048613,0.9454407695794238,0.9146805934204206,0.9118224068298821,0.9332875572482935,0.943631148483639,0.9514243578381962,0.8184155160633468,0.9455760683529404,0.9353035089736911,0.9869707281103497,0.9672171071769234,0.9669837167926073,0.9480993904790254,0.9951732162547947,0.8726737067128487,0.9470508249842715,0.9306796733887608,0.978277781911907,1.0,0.9230352926850718,0.9091231962982256,0.9293165382455808,0.9634862434972027,0.98168054606585,0.934911142530493,0.8136969713369548,0.8567050689685498,0.9583448901035712
AT2G41040.1,0.9400538120564104,0.8922946892888911,0.9317900813086147,0.8336661216565845,0.854618868175225,0.9045223534101269,0.9266967590969318,0.9343035250956843,0.928298572024374,0.8977164938750954,0.9115718066161517,0.9634941666697423,0.9061020214583879,0.9504729777111791,0.8903865388661084,0.9927696969473283,0.8624175564602148,0.8893937101161499,0.8913978216820513,1.0,0.9807044286067549,0.8575161565347692,0.8963545838054499,0.8825214159435748,0.9125498721133227,0.9412422539058031,0.925626423269839,0.8231583764850909,0.8387409898022832,0.9186507863277515
AT2G42130.1,0.9733794519660114,0.9116855473347046,0.9137015319436342,0.8806782713699485,0.8947219408030509,0.8910174411663375,0.9619828283138386,0.9274177317955907,0.6752047537667529,0.9175799997953316,0.930866395822034,0.9623648761585089,0.969927376798098,0.9753988477164114,0.9253505800646071,1.0,0.7850605648168048,0.9484133075451038,0.9018102927782724,0.9290312017110285,0.9630914492916764,0.7907401153648046,0.7910471180971289,0.8349928536586199,0.8569640158686301,0.9740207465624221,0.9268958271506395,0.7950210979099936,0.9085063634844128,0.9538916007463577
AT2G46910.1,0.9406940398154893,0.9069669519300801,0.8949342983733916,0.8654596079145425,0.8760962915756253,0.8943690823015296,0.9234834000971109,0.9383686877882981,0.7356230274338431,0.8909170915270698,0.9245683114833698,1.0,0.9631661204175771,0.9745994173343044,0.9410695860645788,0.9845760500121389,0.825412721534353,0.9172736100995388,0.8824009164845837,0.949198834668609,0.9786242109735374,0.8002283624666182,0.8580548980335033,0.6853377640203934,0.7716451201747997,0.994700625151736,0.9324016751638747,0.774038753338189,0.7682727907259044,0.9687120660354455
AT3G10130.1,0.9054702852378967,0.8970627642470077,0.8920271839456917,0.7962022866670637,0.8172452807717502,0.9120690168522598,0.9981539927350681,0.9988871851366641,0.8785096468766749,0.9084030548442803,0.9003491037932471,0.9598307330435301,0.9059503959983326,0.9350882808312988,0.9009669207407848,1.0,0.812101768594057,0.8810441850771155,0.8634177931280891,0.977081224319657,0.9699837730006551,0.8583003334722801,0.8530153933186446,0.8113722979813017,0.8507823200142917,0.9581559280652653,0.9015400762222354,0.7364452450425774,0.7957258976954683,0.9046403263264455
AT3G23400.1,0.9398301774701235,0.8748420427280575,0.8752490391274522,0.8415274181001802,0.8615227573349614,0.9415270898772775,0.9675551660643776,1.0,0.7631871756747443,0.9367744222456356,0.9450686149978175,0.998824962008199,0.9621788749175341,0.9841172937365223,0.9494077217720098,0.9809499427251036,0.8391773421165782,0.9028854075379672,0.8875573979801162,0.9857781016243752,0.9959136248609156,0.8424070554795173,0.8575972114182183,0.8053375608443206,0.872278621857676,0.9532282363598769,0.9449832770431056,0.7756005658562843,0.803834299949782,0.9441561553282065
AT3G27110.1,0.9072018369820604,0.7983016446818872,0.7780230404754542,0.6441629255218941,0.684393117004525,0.7931120281803286,0.7903359388051797,0.8099534000874415,0.7193235014982352,0.7236920211423554,0.7746462352175907,0.8601007354326399,0.8312663730623359,0.8421503495882074,0.7949746028699292,0.8673413168118693,0.6785210303876927,0.7570726297492989,0.7536211793225773,0.9043120025876992,0.8888391254429836,0.7960729532116974,0.7202903341615393,0.6742342649761314,0.7890847435938451,1.0,0.658402380114527,0.6951278031926805,0.7934141633876111,0.7634814506755387
AT3G43540.1,0.9865290083088032,0.8946319040644983,0.9086865420587851,0.9005952467265055,0.9132759595725245,0.9131273291475139,0.9175354900453867,0.9280048721778345,0.7610059017154126,0.938075489755376,0.9618744834186448,0.98915360410655,0.9603120513898757,0.9668735408842422,0.9472579499151719,1.0,0.8607224163681975,0.9564295346780157,0.9198591998607949,0.968102460739817,0.9904514014761538,0.8932833548424518,0.8624987312036889,0.8273276974609572,0.9034446007279266,0.9962044864637559,0.9422951437727477,0.805721908849673,0.8256891376535244,0.9957187187332337
AT3G58010.1,0.9413744082467295,0.8757563237065463,0.8820730272556654,0.7760651558867194,0.815306451161097,0.8852173730356592,0.9487345583909913,0.9339197176391496,0.7063713269279251,0.9125955909129106,0.9380829995237961,0.976774559511471,0.9142868147567158,0.9484579399983193,0.9108273340989943,1.0,0.8092768705005743,0.8836907196280008,0.8491379310344827,0.9764279111459704,0.9593931202554693,0.8364239894674921,0.8106039384856719,0.8442673464242696,0.9304567354827866,0.9245146922882994,0.8852348805288663,0.7664780526065156,0.7722240118770833,0.8984355304070142
AT4G04020.1,0.9491309947976783,0.9484384670714776,0.9518408859002024,0.8064535554774929,0.863096970609391,0.8950335390843245,0.9591375186095917,0.9584884829628143,0.6909854301533932,0.9332296214516318,0.9072514678576806,0.938789916528663,0.9079506866730231,0.9108479282715244,0.8891788360850438,1.0,0.7853465147789431,0.8921229153075392,0.916287783743999,0.9545039393787323,0.9946538197755139,0.8404509794081733,0.8797544370284873,0.8915809370870343,0.8982552985062143,0.954246332446764,0.9247553570532444,0.810484936685569,0.8381626269215972,0.9219149897124505
AT4G13200.1,0.9586010188619737,0.940112719319296,0.9370410493044177,0.9105718928480826,0.925388586826101,0.9614875659072054,1.0,0.9886080809604454,0.827479105101852,0.9450767574683405,0.9628245651324315,0.9817379618646683,0.9657488224122209,0.9598797386337926,0.9534655705558489,0.9840657117978183,0.8661629493517268,0.9374421490719854,0.9280831544954028,0.9826875741348929,0.9909152616747459,0.9662527682740369,0.9395642068166392,0.9369382032101695,0.99384980356396,0.9808843392824086,0.9425741691749687,0.8427483218945622,0.8677982022502726,0.9656836865525305
AT4G19170.1,0.9169449888211102,0.9016809738055149,0.7247784923679924,0.6176095117171327,0.6399672913963952,0.7223943525904662,0.8996901653371608,0.8974509370945927,0.6510771757431891,0.8551988738303569,0.8771874741229402,1.0,0.9153130089155097,0.9444988821110161,0.8621580777829915,0.9107172430925501,0.7296537304369428,0.7241298407353225,0.846600789422838,0.9113210411548759,0.9713834221204007,0.6488275966766954,0.6489345551905932,0.7353259819481631,0.5675011730933782,0.94220789974882,0.8660120345579507,0.7246922355019461,0.6784965083220624,0.9098305225095918
AT4G22240.1,0.9549854902717753,0.9839460571817429,0.9754954082517332,0.8981080099588755,0.8753701043980671,0.8634449726327224,0.9315736266468624,0.924376016253513,0.7855668281766817,0.9176953251520495,0.9012586003265097,0.9006140870321961,0.8666053779236202,0.8561393980834727,0.8588057855700998,0.9920760852851399,0.8254154166271342,0.8903574922216734,0.9398606935224778,0.9688899648952911,1.0,0.8253434405232009,0.8392086554536621,0.8524784317061281,0.8690165774053924,0.895709897041455,0.9393895772058223,0.8306925737018945,0.8330154388742937,0.8682379268264754
AT4G32770.1,0.9459872732131923,0.8685101675592106,0.8989671749036695,0.8431208706448307,0.8544504849507946,0.958010399293633,0.9952029283111804,1.0,0.901186412581995,0.8831855533039916,0.8786286734980396,0.9225736391100046,0.8703505109997733,0.8850326627130858,0.8518591190032376,0.920706231795316,0.8106915834734453,0.8812031245242679,0.8792714405085302,0.9413627337219255,0.972800806503449,0.7328220516446378,0.7424060460694797,0.7909383383457883,0.8385673738231444,0.917269119781324,0.9097791926169752,0.7738914806307237,0.7920784040433427,0.877620544186849
AT4G38970.1,0.9593819361969109,0.8885506764080002,0.8891124415718433,0.879626548288906,0.9092627137531714,0.9133507765487469,0.916880127252022,0.8828841756248874,0.8047194379905904,0.9437196791832422,0.9537276476999684,0.982930277005181,0.9923673211434364,0.9965652945145462,0.967280232277683,0.9524209330797248,0.8559102885457915,0.9534314997603338,0.9088108591648627,0.9442753382040001,0.9533582260433108,0.8520695245451686,0.8350028546218923,0.7959204858047438,0.8190291843108759,1.0,0.9419488976885194,0.6926503408754378,0.8106057599247722,0.9731146519956402
AT5G08740.1,0.9755817165209731,0.9265734526751123,0.9332323058892034,0.8819210642221011,0.8714363564427392,0.93109729241473,0.9706622274311907,0.9768619780974492,0.8505602544099973,0.9349530073083154,0.9342214292646148,0.9977716729995446,0.9660002836731191,0.9762461088259666,0.9517121165747217,1.0,0.8941675313720074,0.9273908791627165,0.9109191755563353,0.9569339414886866,0.9983352866964773,0.9635218764230313,0.9300932388751615,0.8522996185343058,0.8831901281754593,0.9941772359787097,0.963827944788253,0.851474726964623,0.8626200945079392,0.9645109997984428
AT5G13800.1,0.958338080156759,0.8816484008901243,0.8709053901129364,0.7847752284171432,0.7138197118488308,0.8068232738651294,0.9146027478411446,0.9105622517411348,0.0,0.8270789187875474,0.7757562639081926,0.9256647451525439,0.6789248634813582,0.6940463441864704,0.0,1.0,0.6922197665322366,0.703631130047772,0.8505244290520784,0.9292457487449398,0.9746063934015357,0.7453765939833064,0.6317490335467505,0.7121374376267402,0.7295981529160686,0.7540423948293802,0.7246614565532745,0.6600135189531167,0.6938868509193648,0.7071285895478745
AT5G41120.1,0.9040462522017092,0.8476050296823016,0.8460516015395655,0.8397033400743689,0.8239407332507014,0.7522995629199557,0.6781508904690456,0.6352053297671081,0.7117718050753474,0.9033735077304457,0.9031614912910171,0.9411124339487247,0.7473824124209016,0.8520125252788832,0.8608438254289256,0.9688417378824451,0.8101555874486268,0.9049758627438189,0.8535700306608389,1.0,0.9567731097918978,0.8587970513405963,0.8739154543675387,0.9206243068693326,0.9759769065170593,0.6027341966207842,0.8493093156761694,0.809654087024594,0.818713712570944,0.8382233022375889
AT1G71810.1,0.9651551331303713,0.8432332722362696,0.8756629161667518,0.8489860362596091,0.9113558467544953,0.8826897298311297,0.9290752978970364,0.9115981506739567,0.683340042285942,0.880129906165853,0.9150920168674792,0.9889439066426446,0.9419955681831504,0.9492959507888554,0.9101052458798563,1.0,0.7876870527636325,0.9316663865841791,0.8527495632667258,0.9308456797601973,0.9868413339221579,0.7364632225639662,0.7316796742184721,0.6931767997905243,0.8089941651652942,0.9864544292765663,0.9255931560867136,0.7325355541920532,0.745311223752037,0.9566471390550928
AT1G79600.1,0.9878914543524416,0.9014250117952348,0.9043259023354564,0.8113941967445152,0.8659066112290635,0.8178299716914367,0.8967400920028308,0.8546716501533381,0.7246549893842887,0.8750294880868129,0.9095563517338995,0.9467260851615947,0.9185133581033262,0.9174038688369899,0.8854608987968862,0.9705229712196273,0.7814343005425808,0.9010232366124087,0.8658255189903279,0.9646548419438546,1.0,0.823959807737674,0.7886035916489739,0.7884745812691671,0.8838869721632461,0.9405888770936542,0.8934927164425572,0.7761411889596603,0.6867443677754187,0.9101571715027129
AT3G07700.1,0.9525983345648836,0.8880627238106065,0.9122946626499175,0.7900656511112374,0.8060840959472517,0.866914397771841,0.892808929687944,0.8951003239924971,0.6424643324049337,0.8521251349968737,0.8508106917524015,0.9036086795884727,0.851748564770079,0.8325576934007844,0.8296303927698516,0.9431485534019212,0.7277042005343034,0.8548037571761495,0.8751811800147786,0.9548328880804866,1.0,0.7680398453930539,0.7632474563746945,0.7458897004490421,0.7702211106690161,0.8405935599386118,0.8078248451088501,0.6962072983573012,0.6625326834536462,0.8161591257886659
AT3G24190.1,1.0,0.9358267032897645,0.9051706446928078,0.8693763023299866,0.8928616530908632,0.839122782092568,0.78729794152933,0.722422175917156,0.8590997347982572,0.8803474458546442,0.8818944560207109,0.9604328471301382,0.9558154953589695,0.9448404053798067,0.9298793963503188,0.9741152048999178,0.7959209446233503,0.9214576624360674,0.8794121361368945,0.8947993622529519,0.894554682073625,0.819220812022479,0.7569418134747742,0.87681142261792,0.8722256424827934,0.9835985350760876,0.9374526425459367,0.8838282187282944,0.8170423691355685,0.9606538485824334
AT4G31390.1,0.98063937789471,0.9079413897523168,0.9092714531945209,0.8275436096828619,0.8438469078757976,0.8462009379680274,0.8877973056194269,0.8584593856928902,0.0,0.9086155314969955,0.9241244356340395,0.9679363610193024,0.9430477766076459,0.9732894108729954,0.91889528210099,1.0,0.7701030890267945,0.911825903805439,0.8973919824504506,0.9749073510602245,0.9972414848609628,0.7353027989636437,0.7963800410315462,0.8149717771469592,0.8578508361179639,0.9881751893973901,0.9250463700200057,0.784223625570743,0.7636495483250311,0.9512504418361436
AT5G05200.1,0.9797052392488284,0.9137288304332917,0.8979694177424291,0.8562626519618146,0.8644189039206793,0.8310380047418354,0.9379431643455272,0.8521734641578449,0.6912497280634802,0.9022282201893046,0.9127222044003938,0.9437358731282471,0.8933123896122093,0.9208526454353381,0.9012510923551731,1.0,0.8286855233902279,0.8794150507184656,0.8925085636958294,0.9345729951364845,0.9973156639122723,0.8867637894861045,0.8585561369158896,0.8894518128486779,0.8978624867719015,0.9770024667868719,0.943938673244765,0.8347584650612272,0.7914919820208478,0.927298001865761
