Name,STN,pVal
AT3G52960.1,0.5627,0.1102
AT3G08920.1,0.5613,0.1105
AT2G20230.1,0.5613,0.1105
AT4G17830.1,0.5613,0.1105
AT3G20320.1,-0.5613,0.1109
AT3G11930.1,-0.5613,0.1109
AT5G60360.1,-0.5613,0.1109
AT3G16370.1,-0.5613,0.1109
AT2G21250.1,-0.5608,0.111
sum22,-0.5596,0.1115
AT2G38230.1,-0.5592,0.1116
AT3G56190.1,-0.5582,0.1124
AT1G32220.1,-0.5582,0.1124
AT4G10320.1,-0.5581,0.1125
AT1G01320.1,-0.5569,0.1126
AT3G48170.1,0.5579,0.1128
sum12,0.5574,0.1128
AT4G34200.1,0.5541,0.1136
AT1G21750.1,0.554,0.1136
AT1G79500.1,-0.5487,0.1145
AT4G34870.1,0.5488,0.1145
sum143,0.546,0.1154
AT2G30970.1,-0.545,0.1156
AT1G30580.1,0.545,0.1156
AT5G38480.1,-0.544,0.1158
AT3G49010.1,-0.543,0.1159
AT3G17390.1,0.5421,0.1163
AT5G13030.1,0.5416,0.1164
AT2G29290.2,0.5416,0.1164
AT1G53280.1,0.5416,0.1164
AT2G04039.1,-0.5416,0.1165
AT4G24820.1,-0.5416,0.1165
AT3G02760.1,-0.5416,0.1165
AT1G12240.1,-0.5416,0.1165
AT5G06060.1,-0.5416,0.1165
AT1G63000.1,-0.54,0.1169
sum93,0.5378,0.1176
AT3G56070.1,0.5378,0.1176
AT4G39120.1,0.5374,0.1179
AT2G47710.1,0.5374,0.1179
AT5G58440.1,0.5374,0.1179
AT4G09020.1,0.5374,0.1179
AT3G46100.1,0.5374,0.1179
AT4G27500.1,-0.5374,0.1237
AT1G14850.1,-0.5374,0.1237
AT1G79280.1,-0.5374,0.1237
AT5G51430.1,-0.5374,0.1237
AT1G08640.1,-0.5374,0.1237
AT5G56260.1,-0.5374,0.1237
AT5G49760.1,-0.5374,0.1237
AT2G44610.1,-0.5368,0.1237
AT4G10450.1,-0.5362,0.1239
AT2G36530.1,0.5369,0.124
AT4G29060.1,-0.5345,0.1242
AT4G22890.1,-0.5342,0.1242
sum13,0.5332,0.1247
AT3G07110.1,-0.5298,0.1251
AT1G25490.1,0.5305,0.1252
AT1G50200.1,0.5276,0.1258
AT2G45180.1,0.5271,0.1259
AT5G20280.1,-0.5271,0.1288
AT3G02360.1,0.5269,0.1291
AT3G11940.1,-0.5248,0.1292
AT3G52930.1,0.526,0.1293
AT3G16950.1,0.5253,0.1294
AT5G11670.1,0.5241,0.13
AT1G70770.1,0.5229,0.1301
AT4G04770.1,0.5229,0.1301
AT5G26667.1,0.5229,0.1301
AT4G16370.1,0.5229,0.1301
AT3G15356.1,0.5229,0.1301
AT2G25670.1,0.5229,0.1301
AT4G17340.1,0.5229,0.1301
sum49,0.5229,0.1301
AT1G04690.1,0.5229,0.1301
AT3G20820.1,0.5229,0.1301
AT5G53140.1,0.5229,0.1301
AT4G14210.1,0.5229,0.1301
AT5G23290.1,0.5229,0.1301
AT4G15110.1,0.5229,0.1301
AT4G03190.1,0.5229,0.1301
AT4G19003.1,0.5229,0.1301
AT2G44490.1,0.5229,0.1301
sum56,0.5229,0.1301
AT5G35970.1,0.5229,0.1301
AT5G35220.1,0.5229,0.1301
AT1G03220.1,0.5229,0.1301
AT5G62140.1,0.5229,0.1301
AT3G27740.1,0.5229,0.1301
AT5G39950.1,0.5229,0.1301
AT5G36160.1,0.5229,0.1301
AT5G13930.1,0.5229,0.1301
AT3G17770.1,0.5229,0.1301
AT5G36230.1,0.5229,0.1301
AT2G33340.1,0.5229,0.1301
AT5G55710.1,-0.5229,0.1429
AT1G76810.1,-0.5229,0.1429
ATCG01090.1,-0.5229,0.1429
AT3G21200.1,-0.5229,0.1429
AT5G37475.1,-0.5229,0.1429
AT1G71730.1,-0.5229,0.1429
AT5G47890.1,-0.5229,0.1429
AT3G12800.1,-0.5229,0.1429
AT5G14660.1,-0.5229,0.1429
AT2G39900.1,-0.5229,0.1429
AT3G51240.1,-0.5229,0.1429
AT2G35630.1,-0.5229,0.1429
AT2G02500.1,-0.5229,0.1429
AT5G44520.1,-0.5229,0.1429
