Protein	Length	0	0	0	1	1	1
sum1	1	0.000136836343732895	0.000125771925190859	0.000230120909361127	0.000309463124460051	0.000336209794912025	0.000330655938718433
sum11	1	0	0.000163503502748117	0.000100677897845493	0.000257885937050043	0.000184915387201614	0.000179105300139151
sum14	1	0	0.000125771925190859	0	0.000128942968525021	0.000218536366692816	0
sum15	1	9.57854406130268e-05	0.000125771925190859	0	0.000219203046492536	0.000392244760730696	0.000137773307799347
sum16	1	0.000866630176975004	0.000754631551145154	0.000287651136701409	0.000687695832133447	0.000280174829093354	0.000179105300139151
sum17	1	0.000228060572888159	0.000209619875318098	0	0.000171923958033362	0	0
sum18	1	0.00136836343732895	0.0013331824070231	0.000815011553987324	0.00103154374820017	0.00100862938473608	0.000597017667130504
sum20	1	0.00090311986863711	0.00108583095414775	0.000944454565502958	0.000691993931084281	0.000874145466771265	0.000812862516016147
sum21	1	0	6.70783601017914e-05	0	0	0	0.000174512856545839
sum22	1	0.000136836343732895	0.000209619875318098	0.00033559299281831	0.000300866926558383	0.000504314692368038	0.000137773307799347
sum24	1	0	0	0	8.59619790166809e-05	0.000336209794912025	0
sum27	1	0.000684181718664477	0.00117387130178135	0.00100677897845493	0.00141837265377524	0.00296985318838955	0.00211252405292332
sum28	1	0	0.000293467825445338	9.58837122338028e-05	0	0	0
sum29	1	0.000182448458310527	0.000209619875318098	0	0.000128942968525021	0	0.000183697743732463
sum3	1	0	0.000176080695267203	0	0.000309463124460051	0.000168104897456013	5.51093231197388e-05
sum30	1	0.000182448458310527	0.000209619875318098	0.000143825568350704	0.000214904947541702	0.000212932870110949	0.000183697743732463
sum31	1	0.00291917533296844	0.00385700570585301	0.00378740663323521	0.00442704191935907	0.00347416788075759	0.00362803043871614
sum32	1	0.000136836343732895	0.000209619875318098	0	0.000171923958033362	0	0
sum34	1	0.00953293194672505	0.00808294239226587	0.00912812940465803	0.0119830998749253	0.0129552840972767	0.0190402711378698
sum35	1	0	5.03087700763436e-05	0	0.00018052015593503	0.000212932870110949	0
sum37	1	0.00109469074986316	0.00117387130178135	0.000431476705052113	0.00154731562230026	0.00151294407710411	0.000918488718662313
sum39	1	0	0	0	0	0.000280174829093354	0
sum40	1	0	0	0	0	0.000336209794912025	0.000229622179665578
sum42	1	0.00250866630176975	0.00104809937659049	0.000287651136701408	0.000859619790166809	0.000616384624005379	0.000367395487464925
sum43	1	0	0.000167695900254479	0	0.000128942968525021	0	0
sum44	1	0.0306650246305419	0.030311033970997	0.0344318410631586	0.018077804187208	0.0257424632970974	0.027150526523658
sum45	1	0	0	0.000287651136701408	0	0	0
sum48	1	0	0	0	0	0.000336209794912025	0
sum49	1	0.00050173326035395	0.000335391800508957	0.00033559299281831	0.000429809895083405	0.000616384624005379	0.00032147105153181
sum50	1	0	0	0	0	0.000448279726549367	0
sum52	1	0	0.000167695900254479	0	0	0.000168104897456013	0
sum53	1	0.000364896916621054	0.000335391800508957	0.000287651136701408	0.000343847916066724	0.000112069931637342	0.000183697743732463
sum54	1	0.000410509031198686	0.000754631551145154	0	0.00133241067475855	0.00106466435055475	0.000505168795264272
sum57	1	0.00871647509578544	0.00942031719679533	0.00926236660178536	0.00548437426126424	0.00601255183234338	0.00860623929386587
sum58	1	0.0142765918627988	0.0116213258876354	0.0125847372306866	0.0116392519588586	0.0131458029810602	0.012307748830075
sum59	1	0.00834701696770662	0.00658206408498828	0.0108828013385366	0.00911196977576818	0.00734618401882775	0.00707236313369981
sum6	1	9.12242291552636e-05	0.000167695900254479	0	0	0.000560349658186708	0
sum60	1	0.00136836343732895	0.00134156720203583	0.00124648825903944	0.000730676821641788	0.0013448391796481	0.00169920412952528
sum61	1	0.000136836343732895	0.000167695900254479	0	0.000257885937050043	0.000504314692368038	0
sum62	1	0.0070242656449553	0.00553396470839779	0.0069036272808338	0.00704888227936784	0.00644402106914715	0.00854194508355951
sum63	1	0.00145958766648422	0.00187819408285016	0.00295321833680113	0.00094558176918349	0.00162501400874145	0.00165327969359216
sum64	1	0.00141397555190659	0.00109002335165411	0.000527360417285916	0.00125074679469271	0.0017370839403788	0.00119403533426101
sum65	1	0.000957854406130268	0.000880403476336013	0.00177384867632535	0.00098856275869183	0.00112069931637342	0.000831232290389393
sum67	1	0.0294198139025725	0.0330780163251959	0.0360522757999099	0.0312901603620719	0.0239829653703911	0.0307234476392544
sum68	1	0.0222176610107645	0.0191215250265169	0.0205191144180338	0.0243229419627699	0.0294183570548022	0.0325145006406459
sum7	1	0.000182448458310527	0.000335391800508957	0	0.000481387082493413	0.000179311890619747	0
sum8	1	0	0.000125771925190859	0	0.000257885937050043	0	0
sum9	1	0	0.000176080695267202	0	0	0.000386641264148829	0
sum13	1	0.000273672687465791	0.000415047353129834	0.000100677897845493	0.000348146015017558	0.00067241958982405	0.000179105300139151
sum25	1	0.000364896916621054	0.000377315775572577	0	0.000214904947541702	0.000560349658186708	0
AT4G38740.1	1	0.000136836343732895	0.000167695900254479	0	0.000171923958033362	8.40524487280063e-05	0
AT4G27440.1	1	0.000410509031198686	0.000209619875318098	0	8.59619790166809e-05	0.000448279726549367	9.18488718662313e-05
AT2G42600.1	1	0.000697865353037767	0.000712707576081534	0.000383534848935211	0.00094558176918349	0.00106466435055475	0.00197475074512397
AT2G41840.1	1	0	0	0	0.000128942968525021	1.68104897456013e-05	0
AT4G02520.1	1	0.000182448458310527	8.38479501272393e-05	9.58837122338028e-05	0.000515771874100085	0.000504314692368038	0.000137773307799347
