Name,STN,pVal
AT5G20830.1,0.3867,0.2136
AT1G09430.1,0.3867,0.2136
AT2G32450.1,0.3867,0.2136
AT4G14570.1,0.3867,0.2136
AT2G44100.1,0.3867,0.2136
AT1G27310.1,0.3867,0.2136
AT5G11720.1,0.3867,0.2136
AT5G39210.1,0.3867,0.2136
AT2G36130.1,0.3867,0.2136
AT5G20130.1,0.3867,0.2136
AT5G42070.1,0.3867,0.2136
AT3G61200.1,0.3867,0.2136
AT1G11660.1,0.3867,0.2136
sum114,0.3867,0.2136
AT2G20760.1,0.3867,0.2136
AT5G17420.1,0.3867,0.2136
AT4G30950.1,0.3867,0.2136
AT5G64030.1,0.3867,0.2136
AT4G11820.1,0.3867,0.2136
AT1G10830.1,0.3867,0.2136
AT5G02890.1,0.3867,0.2136
AT4G37270.1,0.3867,0.2136
AT1G49430.1,0.3867,0.2136
AT5G19855.1,0.3867,0.2136
AT5G36890.1,0.3867,0.2136
AT3G25150.1,0.3867,0.2136
AT4G03550.1,0.3867,0.2136
AT5G28750.1,0.3867,0.2136
AT2G45540.1,0.3867,0.2136
AT1G09010.1,0.3867,0.2136
AT1G27385.1,0.3867,0.2136
ATCG01010.1,0.3867,0.2136
AT1G01050.1,0.3867,0.2136
AT3G52370.1,0.3867,0.2136
AT5G56740.1,0.3867,0.2136
sum136,0.3867,0.2136
AT3G11964.1,0.3867,0.2136
AT5G48880.1,-0.3867,0.2314
AT1G75270.1,-0.3867,0.2314
AT4G13360.1,-0.3867,0.2314
AT5G63980.1,-0.3867,0.2314
AT2G45990.1,-0.3867,0.2314
sum85,-0.3867,0.2314
AT1G13270.1,-0.3867,0.2314
AT3G63170.1,-0.3867,0.2314
AT1G28290.1,-0.3867,0.2314
AT1G27390.1,-0.3867,0.2314
AT4G33500.1,-0.3867,0.2314
AT1G07440.1,-0.3867,0.2314
AT3G03980.1,-0.3867,0.2314
AT1G17890.1,-0.3867,0.2314
AT2G17560.1,-0.3867,0.2314
AT5G02120.1,-0.3867,0.2314
AT4G26555.1,-0.3867,0.2314
AT3G51000.1,-0.3867,0.2314
AT5G23290.1,-0.3867,0.2314
AT5G19860.1,-0.3867,0.2314
AT3G01290.1,-0.3867,0.2314
AT3G57280.1,-0.3867,0.2314
AT4G03190.1,-0.3867,0.2314
AT3G25660.1,-0.3867,0.2314
AT2G27290.1,-0.3867,0.2314
AT2G02500.1,-0.3867,0.2314
AT3G10260.1,-0.3867,0.2314
AT5G27290.1,-0.3867,0.2314
AT4G10300.1,-0.3867,0.2314
sum56,-0.3867,0.2314
AT1G21770.1,-0.3867,0.2314
AT2G31810.1,-0.3867,0.2314
AT5G35620.1,-0.3867,0.2314
AT5G49360.1,-0.3867,0.2314
AT1G22740.1,-0.3867,0.2314
AT3G11170.1,-0.3867,0.2314
AT2G06530.1,-0.3867,0.2314
AT1G20696.1,-0.3867,0.2314
AT2G17630.1,-0.3867,0.2314
AT3G44340.1,-0.3867,0.2314
AT5G60620.1,-0.3867,0.2314
AT1G41880.1,-0.3867,0.2314
AT1G09490.1,-0.3867,0.2314
AT1G75460.1,-0.3867,0.2314
AT3G20680.1,-0.3867,0.2314
AT5G03350.1,-0.3867,0.2314
AT3G25220.1,-0.3867,0.2314
AT2G15860.1,-0.3867,0.2314
AT1G27450.1,0.3842,0.2319
AT5G53490.1,0.3832,0.2321
ATCG00130.1,0.3831,0.2322
AT3G03960.1,-0.3832,0.2323
AT2G42520.1,0.3792,0.2335
AT3G59970.3,-0.3792,0.2336
AT4G21150.1,0.3786,0.2336
sum26,-0.3789,0.2337
sum27,0.3777,0.2349
sum135,-0.3773,0.2352
AT1G16890.2,0.3772,0.2353
AT5G19510.1,-0.3757,0.2357
AT4G17040.1,0.3738,0.2363
AT4G26530.1,-0.3729,0.2371
AT1G76100.1,0.3723,0.2371
ATCG00140.1,0.3723,0.2371
AT3G01480.1,-0.3724,0.2372
AT3G49120.1,-0.3723,0.2384
AT3G57610.1,-0.3723,0.2384
AT3G02780.1,-0.3723,0.2384
AT2G43560.1,-0.3723,0.2384
AT3G20320.1,-0.3723,0.2384
AT1G27090.1,-0.3723,0.2384
AT1G78380.1,0.3704,0.2387
sum115,0.3698,0.2389
AT5G41520.1,0.3693,0.239
AT3G05590.1,-0.3687,0.2392
AT1G52230.1,-0.3675,0.2398
AT5G11670.1,-0.3675,0.2398
AT5G05010.1,0.3668,0.2399
AT1G01100.1,0.3667,0.24
sum133,-0.3668,0.2401
AT5G42650.1,0.3664,0.2401
AT1G05190.1,0.3651,0.2406
AT4G31300.1,0.3645,0.2407
sum93,0.3645,0.2407
AT3G12345.1,0.3645,0.2407
AT1G51110.1,-0.3645,0.2412
AT4G18030.1,-0.3643,0.2412
AT1G74470.1,0.3636,0.2414
AT2G29630.1,0.3636,0.2414
AT1G20620.1,-0.3625,0.2419
AT4G13930.1,0.3623,0.2421
AT3G48170.1,-0.3611,0.2426
AT2G22230.1,-0.358,0.2433
AT5G14260.1,0.3577,0.2441
AT1G30360.1,0.3577,0.2441
AT5G30510.1,-0.3577,0.2444
AT4G30620.1,-0.3573,0.2445
AT4G14030.1,0.3565,0.2447
AT5G45390.1,0.3557,0.2448
AT5G07340.1,-0.3549,0.2453
AT5G16620.1,0.3548,0.2454
AT4G14890.1,0.3548,0.2454
AT2G21960.1,0.3548,0.2454
AT1G56050.1,0.3548,0.2454
AT2G25060.1,0.3548,0.2454
AT5G47690.1,0.3548,0.2454
AT1G52410.1,-0.3548,0.2474
AT1G18730.1,-0.3548,0.2474
AT1G26850.1,-0.3548,0.2474
AT4G30220.1,-0.3548,0.2474
AT3G21200.1,-0.3548,0.2474
AT3G44590.1,-0.3548,0.2474
AT2G45790.1,0.353,0.2479
AT3G44100.1,0.353,0.2479
AT5G42765.1,0.353,0.2479
AT4G30310.2,0.353,0.2479
AT5G55710.1,0.353,0.2479
AT5G25980.2,-0.3527,0.2508
AT2G21250.1,-0.3526,0.251
AT3G50820.1,-0.3522,0.251
AT3G53900.1,0.3518,0.2511
AT4G16155.1,0.3518,0.2511
sum79,-0.3518,0.2518
AT1G80560.1,-0.3508,0.252
AT5G14200.1,0.3503,0.2521
AT5G67500.1,-0.3485,0.253
AT1G76160.1,-0.3478,0.2532
AT3G10920.1,0.3477,0.2532
AT4G20260.1,-0.3477,0.2534
AT3G52380.1,-0.3477,0.2534
AT5G17170.1,-0.3474,0.2537
AT3G26650.1,0.3471,0.254
ATCG00340.1,0.3461,0.2542
AT1G15690.1,0.346,0.2542
AT4G29060.1,0.3431,0.255
AT3G56150.1,-0.3419,0.2554
AT1G67090.1,-0.3416,0.2554
AT1G54580.1,0.3415,0.2554
AT4G13200.1,0.3402,0.2558
AT3G56460.1,-0.3402,0.2564
AT3G23940.1,0.3398,0.2565
AT4G39970.1,-0.3398,0.2568
AT1G26630.1,0.3394,0.2569
AT3G28710.1,0.3391,0.257
sum206,0.3379,0.2572
AT1G20020.1,-0.3365,0.2578
AT1G09130.1,-0.3364,0.258
AT2G39960.1,0.3363,0.258
sum72,0.3363,0.258
AT3G61870.1,-0.3363,0.2593
AT3G49680.1,-0.3363,0.2593
AT1G62380.1,-0.335,0.2598
AT5G01410.1,0.333,0.2602
AT3G20390.1,0.3328,0.2603
AT1G07890.1,0.3325,0.2606
AT5G03940.1,0.3317,0.2607
AT3G54210.1,-0.3317,0.2611
AT1G10760.1,0.331,0.2613
AT2G33800.1,-0.3282,0.2627
AT3G11830.1,-0.3282,0.2627
AT3G25800.1,-0.3281,0.2628
sum138,0.3274,0.2628
AT5G13980.1,0.327,0.2629
AT1G74850.1,0.327,0.2629
AT5G66040.1,0.327,0.2629
AT3G16780.1,0.327,0.2629
sum99,0.327,0.2629
AT5G08060.1,0.327,0.2629
sum67,-0.327,0.2647
AT2G34470.1,-0.327,0.2647
AT3G04290.1,-0.327,0.2647
AT3G17210.1,-0.327,0.2647
AT3G04880.1,-0.327,0.2647
AT2G18710.1,-0.327,0.2647
AT4G27520.1,0.3267,0.2648
AT3G25530.1,-0.3267,0.2648
sum101,-0.3264,0.2648
AT1G43170.1,0.3256,0.265
AT3G19820.1,-0.3256,0.2652
AT1G42970.1,0.3246,0.2654
AT3G52140.1,0.3238,0.2661
AT1G02930.1,-0.3221,0.267
sum29,-0.3221,0.267
AT1G18210.1,0.3216,0.2673
AT2G01210.1,-0.3216,0.2688
AT3G03710.1,-0.3216,0.2688
ATCG00710.1,-0.3216,0.2688
AT1G08830.1,0.3197,0.2694
AT5G18660.1,-0.3197,0.27
AT2G36250.1,-0.3165,0.2711
AT2G37500.1,0.3145,0.2717
AT3G49560.1,0.3145,0.2717
AT1G08480.1,0.3145,0.2717
AT1G71820.1,0.3145,0.2717
AT5G66090.1,0.3145,0.2717
AT3G52155.1,0.3145,0.2717
AT4G08520.1,0.3145,0.2717
AT1G75040.1,0.3145,0.2717
AT1G31160.1,0.3145,0.2717
AT1G06290.1,0.3145,0.2717
AT2G40730.1,0.3145,0.2717
AT1G75690.1,0.3145,0.2717
sum52,0.3145,0.2717
AT3G55400.1,-0.3145,0.2907
AT4G30720.1,-0.3145,0.2907
AT2G38750.1,-0.3145,0.2907
AT3G06580.1,-0.3145,0.2907
AT1G35420.1,-0.3145,0.2907
AT1G36390.1,-0.3145,0.2907
AT4G29680.1,-0.3145,0.2907
AT1G52760.1,-0.3145,0.2907
AT4G15630.1,-0.3145,0.2907
AT5G44090.1,-0.3145,0.2907
AT3G56090.1,-0.3145,0.2907
AT5G25265.1,-0.3145,0.2907
AT5G27970.1,-0.3145,0.2907
AT4G27800.1,-0.3145,0.2907
AT4G35470.1,-0.3145,0.2907
AT1G04690.1,-0.3145,0.2907
AT5G53140.1,-0.3145,0.2907
AT2G47510.1,-0.3145,0.2907
AT4G33110.1,-0.3145,0.2907
AT5G03460.1,-0.3145,0.2907
AT1G71040.1,-0.3145,0.2907
AT4G01310.1,0.313,0.2909
AT5G63570.1,-0.3127,0.2911
AT1G64190.1,-0.3117,0.2915
AT1G70410.2,-0.3111,0.2918
AT5G42980.1,-0.3111,0.2918
AT2G44920.2,0.3105,0.2919
AT4G37000.1,0.3105,0.2919
AT4G39710.1,-0.3105,0.2922
AT5G63310.1,0.3098,0.2922
AT1G79440.1,0.3085,0.2929
AT1G16720.1,-0.3085,0.294
AT5G64270.1,-0.3085,0.294
AT5G49910.1,0.3074,0.2942
AT5G54600.1,0.3065,0.2946
ATCG00780.1,0.3065,0.2946
AT5G64040.1,-0.3069,0.2946
AT3G25770.1,-0.3066,0.2947
AT4G15000.1,0.3061,0.2948
AT5G10920.1,0.3049,0.2953
AT3G53990.1,0.3049,0.2953
AT3G07480.1,0.3049,0.2953
AT1G71695.1,0.3049,0.2953
AT3G10740.1,0.3049,0.2953
AT3G26080.1,-0.3052,0.2953
AT5G04140.1,0.3047,0.2997
AT3G58010.1,-0.3049,0.2998
AT3G52230.1,-0.3049,0.2998
AT3G59400.1,-0.3049,0.2998
AT5G63840.1,-0.3049,0.2998
ATCG00650.1,-0.3049,0.2998
AT4G09620.1,-0.3049,0.2998
AT5G60790.1,-0.3049,0.2998
AT2G47910.1,-0.3049,0.2998
AT3G11400.1,-0.3049,0.2998
AT3G46000.1,0.3044,0.2998
AT4G17600.1,-0.3005,0.3016
AT2G40490.1,-0.2998,0.3018
AT5G16130.1,-0.2977,0.3024
AT5G42740.1,0.2971,0.3025
AT3G04550.1,0.2968,0.3029
sum122,0.2968,0.3029
AT1G68590.1,0.2968,0.3029
AT3G17020.1,0.2968,0.3029
AT3G24503.1,-0.2968,0.3044
AT3G53580.1,-0.2968,0.3044
AT1G43560.1,-0.2968,0.3044
AT1G22300.1,-0.2965,0.3046
AT4G01800.1,0.2961,0.3046
AT5G47110.1,-0.2956,0.305
AT4G33680.1,0.2954,0.305
AT4G09040.1,-0.2941,0.3057
AT1G48830.1,-0.2941,0.3057
AT5G09650.1,-0.2923,0.306
sum205,0.2912,0.3063
AT5G63680.1,-0.2908,0.3068
AT4G31990.1,0.2875,0.3081
sum203,0.2868,0.3085
AT4G38220.1,0.2867,0.3085
AT4G39460.1,0.2867,0.3085
AT4G10840.1,0.2867,0.3085
AT4G04910.1,0.2867,0.3085
AT5G11560.1,0.2867,0.3085
AT2G41680.1,-0.2867,0.3099
AT3G43520.1,-0.2867,0.3099
AT3G01390.1,-0.2867,0.3099
ATCG00500.1,-0.2867,0.3099
AT1G06680.1,0.2864,0.3102
AT5G20280.1,0.2862,0.3103
AT3G48560.1,-0.2862,0.3113
AT3G16910.1,-0.2862,0.3113
AT3G23400.1,0.2858,0.3115
AT4G35090.1,-0.2856,0.3116
AT5G39320.1,0.2855,0.3118
AT2G40100.1,0.2843,0.312
AT3G24190.1,0.2797,0.3137
AT1G55670.1,0.2797,0.3137
AT5G23060.1,-0.2783,0.3145
AT4G09320.1,0.2777,0.3147
AT1G14810.1,0.2765,0.315
AT1G64510.1,-0.2765,0.3159
AT4G38800.1,-0.2765,0.3159
AT1G01790.1,0.2755,0.3161
AT3G55040.1,-0.275,0.3167
AT5G02240.1,-0.2742,0.317
AT5G57490.1,0.2739,0.3171
AT2G40290.1,0.2739,0.3171
AT5G08410.1,0.2739,0.3171
AT1G21880.2,0.2739,0.3171
AT3G18430.1,0.2739,0.3171
AT1G17720.1,0.2739,0.3171
AT5G57020.1,0.2739,0.3171
AT1G71730.1,0.2739,0.3171
AT2G45060.1,0.2739,0.3171
AT4G14420.1,0.2739,0.3171
AT5G49720.1,0.2739,0.3171
AT4G19210.1,0.2739,0.3171
AT5G19370.1,-0.2739,0.3223
AT1G30380.1,-0.2739,0.3223
AT5G17380.1,-0.2739,0.3223
AT1G04810.1,-0.2739,0.3223
AT5G58290.1,-0.2739,0.3223
AT5G37475.1,-0.2739,0.3223
AT1G80750.1,-0.2739,0.3223
AT1G20330.1,-0.2739,0.3223
AT1G24360.1,0.2731,0.3225
AT1G76450.1,0.2731,0.3225
AT4G09650.1,0.272,0.3232
AT5G55220.1,0.2714,0.3234
AT5G04430.1,0.2712,0.3236
AT3G02760.1,0.2712,0.3236
AT4G33250.1,0.2712,0.3236
AT5G62530.1,-0.2712,0.3247
AT3G15360.1,-0.2712,0.3247
AT4G02580.1,-0.2712,0.3247
AT2G24090.1,-0.2712,0.3247
AT1G74730.1,-0.2712,0.3247
AT2G26900.1,-0.2712,0.3247
AT2G36530.1,0.2711,0.3247
AT1G52400.1,0.2709,0.3248
AT5G48300.1,0.27,0.3251
AT4G34870.1,0.2693,0.3256
AT2G05840.1,0.269,0.3256
AT3G52750.1,-0.269,0.3259
AT5G10360.1,0.2684,0.326
AT1G77590.1,0.2676,0.3262
AT5G56680.1,0.2676,0.3262
AT1G24510.1,-0.2676,0.3267
AT1G78870.2,-0.2675,0.3268
AT5G13650.1,0.2671,0.327
AT2G21580.1,0.267,0.3271
AT1G22700.1,0.2662,0.3275
AT3G08940.2,-0.266,0.3276
sum109,0.2653,0.3278
AT5G61780.1,-0.265,0.3279
AT3G16140.1,-0.2622,0.3288
AT5G28840.1,0.261,0.3291
AT3G08590.1,0.2608,0.3294
AT1G17880.1,-0.2607,0.3296
AT2G30860.1,0.2606,0.3296
AT2G26340.1,0.2595,0.33
AT1G12000.1,-0.2595,0.3308
AT5G16710.1,0.2588,0.3314
AT5G06290.1,0.2582,0.3317
AT5G01650.1,0.2579,0.3318
AT3G56290.1,0.2579,0.3318
AT5G16660.1,0.2579,0.3318
AT2G16950.1,0.2579,0.3318
AT2G17340.1,-0.2579,0.3346
AT1G31190.1,-0.2579,0.3346
AT1G63970.1,-0.2579,0.3346
AT2G21660.1,0.257,0.3348
AT1G59610.1,0.2569,0.3348
sum21,-0.2556,0.3352
AT3G51260.1,-0.2556,0.3352
ATCG00350.1,0.2557,0.3352
AT1G29250.1,0.2556,0.3353
ATCG00790.1,0.2554,0.3353
AT5G38660.1,-0.2554,0.3355
AT3G29320.1,-0.2553,0.3356
AT1G35680.1,0.2552,0.3356
AT5G15650.1,-0.2548,0.3358
ATCG00720.1,-0.2547,0.3359
AT2G28000.1,0.2548,0.3359
AT5G38480.1,-0.2541,0.3359
AT5G47930.1,0.2527,0.3363
AT1G76550.1,0.2527,0.3363
AT4G25080.1,-0.2521,0.3367
AT4G28440.1,0.2519,0.3368
AT2G42590.1,-0.251,0.3381
AT4G35000.1,-0.2497,0.3388
AT1G77510.1,-0.2495,0.3389
AT3G63410.1,-0.2485,0.3392
sum111,0.2479,0.3398
AT5G48230.1,0.2464,0.34
AT1G08980.1,0.2464,0.34
AT5G23310.1,0.2464,0.34
AT3G12050.1,0.2464,0.34
AT1G31812.1,0.2464,0.34
AT5G55230.1,0.2464,0.34
AT1G24100.1,0.2464,0.34
AT3G54960.1,0.2464,0.34
AT2G04700.1,0.2464,0.34
sum145,0.2464,0.34
AT3G25230.1,0.2464,0.34
AT2G31660.1,0.2464,0.34
AT3G51820.1,-0.2464,0.3494
AT3G15840.1,-0.2464,0.3494
AT2G17380.1,-0.2464,0.3494
AT1G63610.1,-0.2464,0.3494
AT3G61260.1,-0.2464,0.3494
AT4G23890.1,-0.2464,0.3494
AT1G18170.1,-0.2464,0.3494
AT5G23010.1,0.2463,0.3495
AT5G51100.1,0.2463,0.3495
AT4G24930.1,0.2463,0.3495
AT4G35630.1,-0.2463,0.3505
AT3G07390.1,-0.2463,0.3505
AT1G73110.1,-0.2463,0.3505
AT3G08580.1,-0.2459,0.3507
AT5G58260.1,0.245,0.3511
AT3G54640.1,0.2449,0.3513
AT5G23890.1,0.2449,0.3513
sum75,-0.2436,0.3524
sum95,-0.2404,0.3532
AT2G47470.1,-0.2383,0.3551
AT3G17820.1,-0.2375,0.3552
AT2G39730.1,0.2374,0.3553
AT4G34110.1,0.2372,0.3553
AT3G44890.1,0.237,0.3553
AT3G11710.1,0.2359,0.3561
AT4G16660.1,-0.2359,0.357
AT5G17770.1,-0.2359,0.357
AT5G03880.1,-0.2356,0.3573
AT2G34160.1,-0.2354,0.3574
AT3G13580.1,-0.2347,0.3575
AT1G26880.1,0.2346,0.3576
AT3G16640.1,-0.2338,0.3579
ATCG00680.1,0.2337,0.358
AT3G47370.1,-0.2332,0.3582
AT1G10290.1,-0.2324,0.3585
AT3G48420.1,-0.2322,0.3594
AT1G02280.1,-0.2322,0.3594
AT4G29410.1,-0.2307,0.3599
sum213,0.2309,0.3599
AT1G80380.2,-0.2298,0.3602
AT1G09795.1,0.2297,0.3603
AT5G09810.1,-0.2289,0.3605
AT5G42270.1,0.2285,0.3606
AT1G30230.1,-0.2279,0.3607
sum2,-0.2275,0.3609
AT5G13850.1,-0.2274,0.3609
AT2G47730.1,0.2275,0.3609
AT3G29360.1,0.2273,0.361
AT5G24490.1,0.2267,0.3614
AT5G47840.1,0.2267,0.3614
AT3G55010.1,0.2267,0.3614
AT5G03630.1,-0.2267,0.3638
AT4G35260.1,-0.2267,0.3638
ATCG00820.1,-0.2267,0.3638
sum107,-0.2267,0.3638
AT1G09620.1,0.2266,0.3639
AT4G24750.1,-0.2264,0.3648
AT1G59870.1,0.2264,0.3648
AT4G19410.1,0.2258,0.365
AT1G21350.2,0.2258,0.365
AT5G01010.1,0.2258,0.365
AT1G53520.1,0.2258,0.365
AT1G70770.1,0.2258,0.365
AT3G02560.1,-0.2258,0.3686
AT5G28050.1,-0.2258,0.3686
AT3G04870.1,-0.2258,0.3686
AT5G44110.1,-0.2258,0.3686
AT1G27020.1,-0.2258,0.3686
AT1G54630.1,0.2256,0.3687
sum13,0.2241,0.3693
AT1G12900.1,-0.2218,0.3702
sum42,-0.221,0.371
AT1G12840.1,0.2203,0.3713
AT5G04590.1,0.2197,0.3716
sum4,0.2197,0.3716
AT5G17710.1,-0.2191,0.3718
AT3G02870.1,-0.2191,0.3718
AT5G52840.1,0.2184,0.372
AT3G08920.1,-0.2184,0.3727
AT3G26060.1,0.2177,0.3731
AT3G54400.1,0.216,0.3736
AT2G43945.1,0.216,0.3736
AT5G37830.1,0.216,0.3736
AT3G19760.1,0.216,0.3736
AT1G74090.1,0.216,0.3736
AT3G16460.1,0.216,0.3736
AT5G49760.1,0.216,0.3736
AT1G33680.1,0.216,0.3736
AT1G52000.1,0.216,0.3736
AT5G42080.1,0.216,0.3736
AT2G18230.1,0.216,0.3736
AT5G24020.1,0.216,0.3736
AT5G27390.1,0.216,0.3736
AT1G09830.1,0.216,0.3736
AT1G06820.1,0.216,0.3736
AT1G51100.1,0.216,0.3736
AT3G52500.1,0.216,0.3736
AT2G40060.1,0.216,0.3736
AT4G15110.1,0.216,0.3736
AT4G32320.1,0.216,0.3736
AT3G56130.1,0.216,0.3736
AT3G04260.1,0.216,0.3736
ATCG00630.1,0.216,0.3736
AT3G13235.1,0.216,0.3736
AT3G02660.1,0.216,0.3736
AT2G39940.1,0.216,0.3736
AT4G21110.1,0.216,0.3736
sum69,0.216,0.3736
AT2G44490.1,0.216,0.3736
AT5G35970.1,0.216,0.3736
AT1G18590.1,0.216,0.3736
AT1G55890.1,0.216,0.3736
AT4G26900.1,0.216,0.3736
AT5G57950.1,0.216,0.3736
AT3G61820.1,0.216,0.3736
AT1G21250.1,0.216,0.3736
AT3G10380.1,0.216,0.3736
AT1G13900.1,0.216,0.3736
AT2G13560.1,0.216,0.3736
AT3G63130.1,0.216,0.3736
AT3G16810.1,0.216,0.3736
AT3G11560.1,0.216,0.3736
AT1G60000.1,0.216,0.3736
AT4G14100.1,0.216,0.3736
AT3G54760.1,0.216,0.3736
AT4G28706.2,0.216,0.3736
AT5G48790.1,0.216,0.3736
AT1G26110.1,0.216,0.3736
AT5G42240.1,0.216,0.3736
AT3G62550.1,0.216,0.3736
AT5G15910.1,0.216,0.3736
AT4G32720.1,0.216,0.3736
AT1G29700.1,0.216,0.3736
AT5G60720.1,0.216,0.3736
AT2G31170.1,0.216,0.3736
AT3G16290.1,0.216,0.3736
AT2G21370.1,0.216,0.3736
AT1G54570.1,0.216,0.3736
AT4G28740.1,0.216,0.3736
AT4G18370.1,0.216,0.3736
AT5G53170.1,0.216,0.3736
AT1G54220.1,0.216,0.3736
AT2G14120.1,0.216,0.3736
AT3G07050.1,0.216,0.3736
AT4G17520.1,0.216,0.3736
AT3G19340.1,0.216,0.3736
AT4G38200.1,0.216,0.3736
AT5G05470.1,0.216,0.3736
AT3G23820.1,0.216,0.3736
AT4G22670.1,0.216,0.3736
AT2G41090.1,0.216,0.3736
AT4G30270.1,0.216,0.3736
AT1G12920.1,0.216,0.3736
AT3G28200.1,0.216,0.3736
AT4G37660.1,0.216,0.3736
AT4G29590.1,0.216,0.3736
AT5G55610.1,0.216,0.3736
AT1G64850.1,0.216,0.3736
AT4G39090.1,0.216,0.3736
AT4G17330.1,0.216,0.3736
AT2G16485.1,0.216,0.3736
AT2G34680.1,0.216,0.3736
AT2G37860.1,0.216,0.3736
AT2G17120.1,0.216,0.3736
AT1G53840.1,0.216,0.3736
AT2G37040.1,0.216,0.3736
AT5G04230.1,0.216,0.3736
AT1G06130.1,0.216,0.3736
AT1G32440.1,0.216,0.3736
sum123,0.216,0.3736
AT2G26780.1,0.216,0.3736
AT4G10120.1,0.216,0.3736
AT2G45810.1,0.216,0.3736
AT3G61050.1,0.216,0.3736
AT2G17930.1,0.216,0.3736
AT5G44070.1,0.216,0.3736
AT3G22480.1,0.216,0.3736
AT2G47250.1,0.216,0.3736
AT5G55850.1,0.216,0.3736
AT1G52600.1,0.216,0.3736
AT3G13845.1,0.216,0.3736
AT1G21380.1,0.216,0.3736
AT1G07140.1,-0.216,0.4246
AT1G02920.1,-0.216,0.4246
AT2G19860.1,-0.216,0.4246
AT2G30695.1,-0.216,0.4246
AT4G35860.1,-0.216,0.4246
AT5G44720.1,-0.216,0.4246
AT2G30520.1,-0.216,0.4246
AT4G09720.1,-0.216,0.4246
AT3G05000.1,-0.216,0.4246
AT3G16520.3,-0.216,0.4246
AT2G42540.1,-0.216,0.4246
AT3G20790.1,-0.216,0.4246
AT5G56260.1,-0.216,0.4246
AT2G25280.1,-0.216,0.4246
AT5G53580.1,-0.216,0.4246
AT5G55200.1,-0.216,0.4246
AT3G59870.1,-0.216,0.4246
AT2G22250.1,-0.216,0.4246
AT5G17050.1,-0.216,0.4246
ATCG01020.1,-0.216,0.4246
AT3G03890.1,-0.216,0.4246
AT4G37300.1,-0.216,0.4246
AT1G61790.1,-0.216,0.4246
AT5G55160.1,-0.216,0.4246
AT2G44310.1,-0.216,0.4246
AT3G48500.1,-0.216,0.4246
AT1G76400.1,-0.216,0.4246
AT5G44520.1,-0.216,0.4246
AT4G12590.1,-0.216,0.4246
AT2G29960.1,-0.216,0.4246
AT5G11770.1,-0.216,0.4246
AT2G28800.1,-0.216,0.4246
AT1G48410.1,-0.216,0.4246
AT1G15390.1,-0.216,0.4246
AT1G62660.1,-0.216,0.4246
AT1G29850.1,-0.216,0.4246
AT2G03440.1,-0.216,0.4246
AT1G43190.1,-0.216,0.4246
AT3G15950.1,-0.216,0.4246
AT3G53700.1,-0.216,0.4246
AT4G28025.1,-0.216,0.4246
AT3G06850.1,-0.216,0.4246
AT3G47810.1,-0.216,0.4246
AT3G07950.1,-0.216,0.4246
AT5G40490.1,-0.216,0.4246
AT4G01100.1,-0.216,0.4246
AT4G17260.1,-0.216,0.4246
AT3G59600.1,-0.216,0.4246
AT3G45780.1,-0.216,0.4246
AT4G35230.1,-0.216,0.4246
AT2G20990.1,-0.216,0.4246
AT2G02050.1,-0.216,0.4246
AT1G56110.1,-0.216,0.4246
AT3G52720.1,-0.216,0.4246
AT5G51660.1,-0.216,0.4246
AT2G32920.1,-0.216,0.4246
AT5G04885.1,-0.216,0.4246
AT2G23420.1,-0.216,0.4246
AT1G51710.1,-0.216,0.4246
AT1G27030.1,-0.216,0.4246
AT5G45280.1,-0.216,0.4246
AT5G65810.1,-0.216,0.4246
AT3G05625.1,-0.216,0.4246
AT5G22510.1,-0.216,0.4246
AT1G15980.1,-0.216,0.4246
AT3G51510.1,-0.216,0.4246
AT3G13330.1,-0.216,0.4246
AT2G16460.1,-0.216,0.4246
AT3G56630.1,-0.216,0.4246
AT4G26110.1,-0.216,0.4246
AT1G26550.1,-0.216,0.4246
AT2G25800.1,-0.216,0.4246
AT4G36020.1,-0.216,0.4246
AT5G08260.1,-0.216,0.4246
AT3G07430.1,-0.216,0.4246
AT5G61030.1,-0.216,0.4246
AT4G12720.1,-0.216,0.4246
AT2G03870.1,-0.216,0.4246
AT4G09580.1,-0.216,0.4246
AT4G01940.1,-0.216,0.4246
AT4G09350.1,-0.216,0.4246
AT4G29810.1,-0.216,0.4246
AT2G27730.1,-0.216,0.4246
AT3G22210.1,-0.216,0.4246
AT1G44170.1,-0.216,0.4246
AT1G71180.1,-0.216,0.4246
AT5G07030.1,-0.216,0.4246
AT1G44790.1,-0.216,0.4246
AT1G05850.1,-0.216,0.4246
AT4G35800.1,-0.216,0.4246
AT1G14710.1,-0.216,0.4246
AT3G57030.1,-0.216,0.4246
AT1G65270.1,-0.216,0.4246
AT1G04530.1,-0.216,0.4246
AT3G15680.1,-0.216,0.4246
AT5G44600.1,-0.216,0.4246
AT1G58290.1,-0.216,0.4246
AT5G01500.1,-0.216,0.4246
AT2G01110.1,-0.216,0.4246
AT1G62480.1,-0.216,0.4246
AT3G59990.1,-0.216,0.4246
AT4G16566.1,-0.216,0.4246
AT5G42890.1,-0.216,0.4246
AT5G10240.1,-0.216,0.4246
AT1G54410.1,-0.216,0.4246
AT3G59380.1,-0.216,0.4246
AT3G58470.1,-0.216,0.4246
AT1G52190.1,-0.216,0.4246
AT3G55940.1,-0.216,0.4246
AT5G02530.1,-0.216,0.4246
AT1G01630.1,-0.216,0.4246
AT5G53045.1,-0.216,0.4246
AT5G24165.1,-0.216,0.4246
