Name,STN,pVal
AT3G08010.1,-0.4262,0.1894
AT1G74090.1,-0.4262,0.1894
AT5G42080.1,-0.4262,0.1894
AT3G56130.1,-0.4262,0.1894
AT4G30310.2,0.4253,0.1899
AT3G57610.1,-0.4253,0.1906
AT5G49030.1,-0.4253,0.1906
AT5G35100.1,-0.4253,0.1906
AT2G43560.1,-0.4253,0.1906
AT1G16460.1,-0.4253,0.1906
AT1G18270.1,-0.4253,0.1906
AT4G39690.1,-0.4253,0.1906
AT5G27670.1,0.4247,0.1909
AT1G12250.1,-0.4246,0.191
AT1G74470.1,0.4241,0.1913
AT1G54780.1,0.4232,0.1916
AT4G22240.1,-0.4222,0.1921
AT2G01140.1,-0.422,0.1922
AT5G26570.1,-0.4211,0.1924
AT1G29670.1,-0.4203,0.1925
AT4G00630.1,0.4216,0.1926
AT2G20450.1,0.4202,0.1929
AT5G08650.1,0.4191,0.1933
AT3G22110.1,-0.4191,0.1935
AT1G61520.1,0.4189,0.1938
AT4G39710.1,0.4172,0.1943
sum93,0.4172,0.1943
AT1G11430.1,-0.4172,0.1946
AT5G14780.1,-0.4172,0.1946
AT4G03280.1,-0.4168,0.1946
AT5G54270.1,0.4166,0.195
AT5G63400.1,-0.4139,0.1958
AT1G66970.1,-0.4127,0.196
AT1G72370.1,-0.4106,0.1967
AT5G15490.1,-0.4081,0.1975
AT4G11150.1,-0.4077,0.1977
AT5G18660.1,-0.4072,0.1981
AT2G38230.1,-0.4053,0.1987
AT4G27700.1,-0.4051,0.1988
AT5G54160.1,-0.4049,0.199
AT2G39470.1,0.4037,0.1994
AT2G24940.1,0.4037,0.1994
AT3G13120.1,-0.4037,0.1998
AT2G42910.1,-0.4037,0.1998
AT5G41670.1,0.4031,0.2003
AT4G10450.1,-0.4021,0.2007
AT3G47370.1,0.4021,0.2008
AT3G18060.1,0.4021,0.201
AT3G53580.1,-0.4021,0.2021
AT1G54500.1,-0.4021,0.2021
AT1G30690.1,-0.4021,0.2021
AT2G19730.1,0.4019,0.2024
AT3G17820.1,0.4004,0.2028
AT5G07350.1,0.3993,0.203
AT5G53490.1,0.3992,0.203
AT1G12840.1,-0.398,0.2036
AT4G10480.1,0.3981,0.2036
sum117,0.3981,0.2036
AT5G04590.1,0.398,0.2038
AT4G13170.1,0.3977,0.204
AT1G23290.1,0.3974,0.2041
AT5G04360.1,0.397,0.2041
AT3G08943.1,0.397,0.2041
AT4G13780.1,-0.397,0.2054
AT3G47070.1,0.396,0.2059
ATCG00790.1,0.3958,0.2062
AT5G13120.1,-0.3958,0.2063
AT1G59870.1,0.3916,0.2075
AT5G63570.1,-0.3899,0.2076
AT4G39330.1,-0.3881,0.2086
AT5G14200.1,-0.388,0.2086
AT3G48170.1,-0.3862,0.2094
AT4G32470.1,0.3856,0.2098
AT4G35260.1,-0.3839,0.2108
AT1G57720.1,0.3843,0.2109
AT4G04640.1,-0.3831,0.2112
AT2G36580.1,0.3828,0.2115
AT3G27300.1,0.3828,0.2115
AT2G38170.1,0.3828,0.2115
AT5G02160.1,0.3828,0.2115
AT3G21865.1,0.3828,0.2115
AT1G20330.1,0.3828,0.2115
sum71,0.3828,0.2115
AT3G52200.1,0.3828,0.2115
AT1G09430.1,0.3828,0.2115
AT3G62110.1,0.3828,0.2115
AT3G06720.1,0.3828,0.2115
AT1G71310.1,0.3828,0.2115
AT2G32090.1,0.3828,0.2115
AT5G15970.1,0.3828,0.2115
AT4G14870.1,0.3828,0.2115
AT2G44100.1,0.3828,0.2115
AT4G33590.1,0.3828,0.2115
sum3,0.3828,0.2115
AT3G03100.1,0.3828,0.2115
AT5G18400.1,0.3828,0.2115
AT5G23440.1,0.3828,0.2115
AT3G10690.1,0.3828,0.2115
AT5G39210.1,0.3828,0.2115
AT5G20130.1,0.3828,0.2115
AT1G11660.1,0.3828,0.2115
sum114,0.3828,0.2115
AT2G20760.1,0.3828,0.2115
AT4G22010.1,0.3828,0.2115
AT1G02910.1,0.3828,0.2115
AT4G30950.1,0.3828,0.2115
AT4G11820.1,0.3828,0.2115
AT1G10830.1,0.3828,0.2115
AT5G02890.1,0.3828,0.2115
AT4G37270.1,0.3828,0.2115
AT1G49430.1,0.3828,0.2115
AT5G19855.1,0.3828,0.2115
AT5G36890.1,0.3828,0.2115
AT3G25150.1,0.3828,0.2115
AT4G03550.1,0.3828,0.2115
AT5G28750.1,0.3828,0.2115
AT2G45540.1,0.3828,0.2115
AT1G09010.1,0.3828,0.2115
AT1G27385.1,0.3828,0.2115
ATCG01010.1,0.3828,0.2115
AT1G01050.1,0.3828,0.2115
AT3G52370.1,0.3828,0.2115
AT5G56740.1,0.3828,0.2115
sum136,0.3828,0.2115
AT3G11964.1,0.3828,0.2115
AT5G64860.1,-0.3828,0.2277
AT3G18080.1,-0.3828,0.2277
AT2G24050.1,-0.3828,0.2277
AT2G17560.1,-0.3828,0.2277
AT4G32940.1,-0.3828,0.2277
AT5G48960.1,-0.3828,0.2277
AT2G22250.1,-0.3828,0.2277
AT1G21630.1,-0.3828,0.2277
AT1G60550.1,-0.3828,0.2277
AT3G02950.1,-0.3828,0.2277
AT4G37300.1,-0.3828,0.2277
AT3G56010.1,-0.3828,0.2277
AT4G10300.1,-0.3828,0.2277
AT1G63680.1,-0.3828,0.2277
AT2G34640.1,-0.3828,0.2277
AT4G12590.1,-0.3828,0.2277
AT5G11770.1,-0.3828,0.2277
sum45,-0.3828,0.2277
AT1G55020.1,-0.3828,0.2277
AT4G15545.1,-0.3828,0.2277
AT3G23920.1,-0.3828,0.2277
AT5G43430.1,-0.3828,0.2277
AT4G23180.1,-0.3828,0.2277
AT4G34180.1,-0.3828,0.2277
AT5G02740.1,-0.3828,0.2277
ATCG00570.1,-0.3828,0.2277
AT3G53180.1,-0.3828,0.2277
AT4G32915.1,-0.3828,0.2277
AT2G27960.1,-0.3828,0.2277
AT2G27450.1,-0.3828,0.2277
AT3G60340.1,-0.3828,0.2277
AT3G53890.1,-0.3828,0.2277
AT3G54840.1,-0.3828,0.2277
AT5G15610.1,-0.3828,0.2277
AT4G33625.1,-0.3828,0.2277
AT1G50170.1,-0.3828,0.2277
AT5G42190.1,-0.3828,0.2277
AT1G72160.1,-0.3828,0.2277
sum68,-0.3828,0.2277
AT1G04640.1,-0.3828,0.2277
AT3G60830.1,-0.3828,0.2277
AT4G14110.1,-0.3828,0.2277
AT1G51805.1,-0.3828,0.2277
AT1G52340.1,-0.3828,0.2277
AT3G13720.1,-0.3828,0.2277
AT1G32160.1,-0.3828,0.2277
AT3G25480.1,-0.3828,0.2277
sum48,-0.3828,0.2277
AT3G07680.1,-0.3828,0.2277
AT2G02390.1,-0.3828,0.2277
AT3G60440.1,-0.3828,0.2277
AT1G24460.1,-0.3828,0.2277
AT2G40840.1,-0.3825,0.228
AT2G47730.1,-0.3824,0.228
AT1G01960.1,0.3818,0.2284
sum138,0.3795,0.229
AT2G22780.1,-0.3788,0.2291
AT5G02790.1,0.3786,0.2295
sum94,0.3765,0.2301
AT1G55670.1,0.3759,0.2303
AT4G38800.1,-0.3759,0.231
AT2G33800.1,-0.3723,0.2317
AT5G40950.1,0.3723,0.2319
AT3G47520.1,0.3721,0.232
AT2G42690.1,0.372,0.232
AT3G11400.1,0.372,0.232
AT2G45770.1,0.372,0.232
AT1G01170.1,0.372,0.232
AT1G24100.1,0.372,0.232
AT2G31660.1,0.372,0.232
AT3G05590.1,-0.372,0.2401
AT4G36530.1,-0.372,0.2401
AT5G44650.1,-0.372,0.2401
AT1G60710.1,-0.372,0.2401
AT2G39970.1,-0.372,0.2401
AT1G75950.1,-0.372,0.2401
AT3G23570.1,-0.372,0.2401
AT4G21580.1,-0.372,0.2401
AT3G27160.1,0.3706,0.241
AT1G79600.1,0.3706,0.241
AT3G20000.1,-0.3706,0.2435
AT5G24300.1,-0.3706,0.2435
AT1G08980.1,-0.3706,0.2435
AT2G39020.1,-0.3706,0.2435
AT3G42170.1,-0.3706,0.2435
AT3G14290.1,-0.3699,0.2438
AT3G02630.1,-0.3696,0.2438
AT1G79440.1,0.3686,0.2443
AT3G10670.1,0.3686,0.2443
AT4G15510.1,-0.3686,0.2451
AT2G04039.1,-0.3686,0.2451
AT4G39460.1,-0.3686,0.2451
AT1G78370.1,0.3674,0.2458
AT1G73600.1,0.3673,0.2458
AT1G76450.1,0.3668,0.2459
AT2G30970.1,-0.3668,0.246
ATCG00480.1,0.3657,0.2465
AT5G02870.1,0.3651,0.2468
AT1G06690.1,-0.3644,0.2477
AT1G73230.1,-0.3642,0.2479
AT1G71220.1,-0.3642,0.2479
AT4G03520.1,0.3641,0.2482
AT1G53850.1,-0.3633,0.2482
AT5G65220.1,0.3626,0.2487
AT1G62380.1,-0.3599,0.2491
AT5G51820.1,0.3587,0.2499
AT2G31670.1,-0.3582,0.25
AT2G42210.1,0.3582,0.2501
AT2G19760.1,0.3582,0.2501
AT4G34120.1,-0.3571,0.2505
AT1G01790.1,0.3576,0.2505
AT3G57410.1,0.3572,0.2506
AT3G09810.1,0.3566,0.2509
AT5G64270.1,-0.3539,0.2519
AT5G12470.1,-0.3538,0.2524
AT2G37660.1,-0.3534,0.2525
AT3G50820.1,0.3534,0.2528
AT5G09650.1,-0.3525,0.2529
AT1G16340.1,-0.3522,0.2533
sum32,0.3507,0.2538
AT1G09780.1,0.3507,0.2538
AT1G14610.1,-0.3501,0.2545
AT3G55610.1,0.3494,0.2549
AT4G30620.1,0.3493,0.2549
AT2G19480.1,0.3489,0.2551
AT3G13930.1,0.3489,0.2551
ATCG00140.1,0.3489,0.2551
sum44,0.3489,0.2551
AT3G20320.1,-0.3489,0.2567
AT3G43600.1,-0.3489,0.2567
AT2G05990.1,-0.3488,0.2568
sum60,0.3489,0.257
AT1G03680.1,-0.3469,0.2573
ATCG00680.1,0.3471,0.2574
sum129,0.3463,0.2576
AT2G24200.1,0.3453,0.2583
AT1G02500.1,-0.3441,0.2583
AT1G31230.1,-0.344,0.2585
AT5G19220.1,0.3441,0.2586
AT5G05010.1,0.3441,0.2586
AT4G37910.1,-0.3433,0.2589
AT5G63310.1,0.3424,0.2594
AT1G65260.1,0.3415,0.2598
AT3G01120.1,0.3408,0.2601
AT5G20280.1,0.3408,0.2601
AT3G24503.1,-0.3408,0.2604
AT3G05560.1,0.3396,0.2611
AT3G11730.1,0.3393,0.2615
AT2G44610.1,-0.3371,0.2617
AT1G79990.1,-0.3365,0.2619
AT1G63660.1,0.3352,0.2627
AT2G05620.1,0.3352,0.2627
AT5G16400.1,0.3352,0.2627
AT1G53520.1,0.3352,0.2627
AT5G48480.1,0.3352,0.2627
AT1G32200.1,0.3352,0.2627
AT5G16390.1,0.3352,0.2627
AT1G74070.1,-0.3352,0.2646
AT3G15840.1,-0.3352,0.2646
AT3G08770.1,-0.3352,0.2646
AT3G49560.1,-0.3352,0.2646
AT4G21100.1,-0.3352,0.2646
AT5G24650.1,-0.3352,0.2646
AT1G71820.1,-0.3352,0.2646
AT1G15950.1,-0.3352,0.2646
sum88,-0.3352,0.2646
AT3G23990.1,0.3347,0.2658
AT1G48030.1,0.3336,0.2661
AT3G04920.1,0.3335,0.2661
AT5G50850.1,-0.3318,0.2667
AT2G05840.1,0.3317,0.267
AT5G67030.1,0.3305,0.2674
sum107,0.3305,0.2674
AT3G15360.1,-0.3305,0.2694
AT1G27130.1,-0.3305,0.2694
AT1G16080.1,-0.3305,0.2694
AT4G09650.1,-0.33,0.2695
AT4G26530.1,-0.3292,0.2696
AT3G25800.1,-0.3291,0.2696
AT1G06680.1,0.3301,0.2699
AT5G12860.1,0.3289,0.2701
AT5G64040.1,0.3283,0.2708
AT1G52400.1,0.3283,0.2708
AT2G28190.1,-0.3275,0.2709
sum9,0.328,0.2711
AT1G70410.2,-0.3265,0.2712
sum201,-0.3262,0.2714
AT4G24620.1,0.3265,0.2714
AT4G23100.1,-0.3261,0.2717
AT5G47190.1,-0.3258,0.2718
sum15,-0.3226,0.2729
AT4G29410.1,0.3225,0.2733
AT2G22230.1,0.3223,0.2734
AT4G39970.1,-0.3181,0.2751
AT3G23940.1,0.3181,0.2751
AT1G75350.1,0.3181,0.2751
AT5G52920.1,0.318,0.2755
AT4G00810.1,0.318,0.2755
AT5G27470.1,0.318,0.2755
AT2G21660.1,0.3168,0.2765
AT4G35250.1,-0.3158,0.2767
AT4G13430.1,0.3158,0.2769
AT3G61440.1,-0.3154,0.277
AT2G21530.1,0.3154,0.2771
ATCG00660.1,0.3146,0.2776
AT1G63970.1,-0.3146,0.2784
AT1G19150.1,-0.3146,0.2784
AT5G57850.1,-0.3146,0.2784
AT1G32060.1,-0.3138,0.2787
AT2G34160.1,0.3132,0.2792
sum57,0.3128,0.2794
AT1G20020.1,0.312,0.2795
AT2G43100.1,0.3119,0.2795
AT2G39990.1,-0.3107,0.2797
AT4G10320.1,-0.3095,0.2808
AT3G05900.1,-0.3095,0.2808
AT3G14930.1,-0.3081,0.2816
AT5G24490.1,-0.3081,0.2816
AT3G25530.1,-0.3079,0.2817
AT5G62530.1,0.3078,0.2822
AT3G13860.1,0.3078,0.2822
AT4G24330.1,0.3078,0.2822
AT5G64140.1,0.3078,0.2822
AT5G66040.1,0.3078,0.2822
AT2G44640.1,-0.3078,0.2838
AT5G47210.1,-0.3078,0.2838
AT3G53560.1,-0.3078,0.2838
AT1G06000.1,-0.3078,0.2838
AT5G66570.1,0.3076,0.2844
ATCG00540.1,0.3065,0.2846
AT1G67090.1,0.3047,0.2852
AT4G01150.1,0.3043,0.2854
AT5G23250.1,0.3042,0.2855
AT4G23850.1,0.3037,0.286
AT2G46650.1,0.3034,0.2864
AT5G58440.1,0.3034,0.2864
AT2G40730.1,0.3034,0.2864
AT1G49750.1,0.3034,0.2864
AT4G23940.1,0.3034,0.2864
AT5G06390.1,0.3034,0.2864
AT3G59980.1,-0.3034,0.3046
sum97,-0.3034,0.3046
AT5G62980.1,-0.3034,0.3046
AT2G17980.1,-0.3034,0.3046
AT3G56090.1,-0.3034,0.3046
AT2G18230.1,-0.3034,0.3046
AT1G51100.1,-0.3034,0.3046
AT4G19170.1,-0.3008,0.3073
AT1G10840.1,-0.3008,0.3073
AT3G13460.1,-0.3008,0.3073
AT4G28440.1,0.2989,0.3082
AT4G31530.1,-0.2989,0.3086
AT1G01800.1,-0.2989,0.3086
sum109,-0.2967,0.3092
AT5G03880.1,0.2967,0.3097
AT1G80300.1,0.2954,0.3102
AT4G35630.1,-0.2938,0.3104
AT4G14040.1,0.2936,0.3108
ATCG00670.1,-0.293,0.3109
AT4G14800.1,-0.2927,0.311
AT3G14067.1,0.293,0.3111
AT5G53480.1,0.293,0.3111
AT5G10540.1,0.2923,0.3115
sum36,-0.2906,0.3115
AT3G10060.1,-0.2904,0.312
AT4G31300.1,-0.2904,0.312
sum212,-0.2904,0.3121
AT1G43670.1,-0.2893,0.3129
AT3G18190.1,0.2885,0.3135
AT4G25050.1,0.2885,0.3135
AT5G04430.1,-0.2885,0.3146
AT3G02760.1,-0.2885,0.3146
AT3G49010.1,0.2883,0.315
AT5G13850.1,0.2883,0.315
AT3G46740.1,0.288,0.3151
AT2G22990.1,0.2863,0.3162
AT3G26720.1,0.2863,0.3162
AT5G41950.1,0.2863,0.3162
AT3G10740.1,0.2863,0.3162
AT5G36880.1,0.2863,0.3162
AT1G79280.1,0.2863,0.3162
AT4G39040.1,-0.2863,0.3204
AT3G10350.1,-0.2863,0.3204
AT2G21160.1,-0.2863,0.3204
ATCG00360.1,-0.2863,0.3204
AT1G24180.1,-0.2863,0.3204
AT4G02230.1,-0.2863,0.3204
AT3G13580.1,-0.2849,0.3209
AT1G18080.1,-0.2844,0.321
AT2G36390.1,0.285,0.3212
AT5G14260.1,0.2842,0.3214
AT2G42520.1,0.284,0.3216
AT1G01090.1,-0.2832,0.3218
AT2G28900.1,0.2801,0.3235
AT4G16155.1,0.2793,0.3239
ATCG00730.1,0.2785,0.3241
AT5G08280.1,-0.2783,0.3242
AT4G34200.1,0.2784,0.3245
AT4G17090.1,0.2774,0.3248
AT5G03630.1,-0.2774,0.3253
AT5G12140.1,-0.2774,0.3253
AT5G20500.1,-0.2774,0.3253
AT1G25490.1,-0.2773,0.3253
sum40,-0.2756,0.3259
AT3G04840.1,-0.2755,0.326
AT2G37220.1,0.2756,0.3262
AT4G26300.1,0.2752,0.3265
AT4G29350.1,0.273,0.3275
AT5G46800.1,-0.2725,0.328
AT3G16640.1,-0.2725,0.328
AT3G44310.1,0.2728,0.3281
sum35,0.2726,0.3281
AT4G02510.1,-0.2719,0.3283
AT3G12780.1,0.2721,0.3285
AT2G17130.1,-0.2706,0.3288
AT1G22740.1,-0.2706,0.3291
AT5G12110.1,-0.2706,0.3291
AT5G59880.1,0.2697,0.3297
AT1G56450.1,0.2697,0.3297
AT3G14420.1,-0.269,0.3298
AT5G06290.1,-0.2687,0.3298
sum4,0.2694,0.33
AT5G61790.1,0.2689,0.3301
AT5G49650.1,0.2687,0.3302
AT2G39770.1,0.2687,0.3302
AT4G10840.1,0.2687,0.3302
AT4G04910.1,0.2687,0.3302
AT2G43640.1,0.2687,0.3302
sum113,0.2687,0.3302
AT3G50590.1,0.2687,0.3302
AT2G38540.1,-0.2687,0.3316
AT2G21960.1,-0.2687,0.3316
AT1G02280.1,-0.2683,0.3319
AT2G30110.1,-0.2679,0.3319
AT1G65980.1,-0.2677,0.3321
AT1G17650.1,-0.2677,0.3321
AT1G23820.1,-0.2675,0.3322
AT5G46290.1,0.2675,0.3325
AT1G72640.1,0.2675,0.3325
AT3G12345.1,0.2675,0.3325
AT1G77490.1,-0.2675,0.3333
AT2G47390.1,-0.2654,0.334
AT1G43170.1,0.2656,0.3341
AT1G78630.1,0.2643,0.3347
AT5G19140.1,-0.2627,0.3352
AT3G24190.1,0.2618,0.3359
AT4G25130.1,-0.2618,0.3359
AT3G04870.1,0.261,0.3365
AT5G38830.1,0.261,0.3365
AT3G44330.1,0.261,0.3365
AT5G16715.1,0.261,0.3365
AT5G60160.1,0.261,0.3365
AT2G26930.1,0.261,0.3365
AT1G15340.1,0.261,0.3365
AT5G42310.1,0.261,0.3365
AT2G45060.1,0.261,0.3365
AT5G26710.1,0.261,0.3365
AT5G49720.1,0.261,0.3365
AT5G45170.1,0.261,0.3365
AT5G17380.1,-0.261,0.341
AT2G18040.1,-0.261,0.341
sum104,-0.261,0.341
AT1G03870.1,-0.261,0.341
AT5G43960.1,-0.261,0.341
AT4G11175.1,-0.261,0.341
AT2G41790.1,-0.261,0.341
AT3G20630.1,-0.261,0.341
AT2G40380.1,-0.261,0.341
AT1G19130.1,-0.261,0.341
sum5,0.2592,0.3421
sum7,0.2587,0.3422
AT4G38350.1,0.2585,0.3424
AT3G56460.1,-0.2585,0.3437
AT3G55120.1,-0.2585,0.3437
AT5G23890.1,-0.2557,0.3454
AT5G16440.1,-0.2548,0.3456
AT3G62530.1,0.2554,0.3457
AT5G13030.1,0.2539,0.3465
AT5G41210.1,0.2539,0.3465
AT3G56070.1,-0.2539,0.3475
AT3G54470.1,-0.2539,0.3475
AT2G26900.1,-0.2539,0.3475
AT1G01820.1,-0.2532,0.3479
AT5G13510.1,-0.2519,0.3487
AT3G56940.1,-0.2518,0.3488
sum205,0.2517,0.3492
AT5G15090.1,-0.2502,0.3494
AT2G25080.1,0.2503,0.3495
ATCG00560.1,0.2502,0.3497
AT3G49470.1,-0.2502,0.3501
AT2G10940.1,-0.2502,0.3501
AT4G33010.1,-0.2479,0.3514
AT3G23600.1,-0.2468,0.3518
AT5G59890.1,0.2457,0.3526
AT5G03520.1,-0.2447,0.3528
AT2G45470.1,-0.244,0.3533
AT2G26340.1,0.2426,0.3541
AT1G27970.1,0.2426,0.3541
sum65,0.2419,0.3551
AT1G14150.1,0.2413,0.3553
AT3G22200.1,0.2413,0.3553
AT3G44100.1,0.2413,0.3553
AT5G42765.1,0.2413,0.3553
AT1G15930.1,0.2413,0.358
AT3G26450.1,0.2407,0.3582
AT5G38660.1,-0.2393,0.3587
AT1G78900.1,0.2391,0.3589
sum33,-0.2381,0.3592
AT3G08940.2,0.2369,0.3598
AT5G45680.1,0.2356,0.3606
AT5G62790.1,-0.2356,0.3612
AT2G31570.1,-0.2356,0.3612
AT2G30860.1,-0.2355,0.3612
AT5G11520.1,-0.2355,0.3614
AT3G01440.1,-0.2344,0.362
AT3G63410.1,-0.2337,0.3622
AT4G23400.1,0.2334,0.3626
AT1G12520.1,0.2331,0.3627
AT5G16840.1,0.2331,0.3627
AT4G21445.1,0.2331,0.3627
AT1G56580.1,0.2331,0.3627
AT2G47240.1,0.2331,0.3627
AT5G19980.1,0.2331,0.3627
AT2G04700.1,0.2331,0.3627
AT1G56070.1,-0.2331,0.3728
AT3G51840.1,-0.2331,0.3728
AT2G17380.1,-0.2331,0.3728
AT2G45070.1,-0.2331,0.3728
AT1G63610.1,-0.2331,0.3728
AT3G61260.1,-0.2331,0.3728
AT4G23890.1,-0.2331,0.3728
AT5G51430.1,-0.2331,0.3728
AT1G08640.1,-0.2331,0.3728
AT1G75040.1,-0.2331,0.3728
AT1G71500.1,-0.2325,0.3733
AT4G38970.1,-0.2306,0.374
AT1G50250.1,0.2309,0.3741
AT3G48560.1,0.2303,0.3744
AT2G20270.1,0.2303,0.3744
AT4G02450.1,-0.2303,0.3753
AT4G38220.1,-0.2303,0.3753
AT5G42740.1,0.2297,0.3759
AT1G09750.1,0.229,0.3763
AT5G55730.1,-0.229,0.377
AT1G29880.1,0.2278,0.3774
AT5G61780.1,-0.2256,0.3785
AT3G63190.1,0.2259,0.3786
AT2G47840.1,0.2252,0.3789
AT3G11940.1,-0.225,0.3789
sum59,0.225,0.3792
AT1G32470.1,0.2233,0.3797
AT3G25920.1,-0.2221,0.3809
AT3G62120.1,0.221,0.3816
sum131,0.221,0.3816
AT2G18020.1,0.221,0.3816
AT1G18210.1,0.2206,0.382
AT2G04780.1,0.2206,0.382
AT5G33320.1,-0.2206,0.3826
AT4G33250.1,-0.2206,0.3826
AT2G18110.1,-0.2203,0.3827
AT1G35680.1,-0.2194,0.3829
AT2G24020.1,-0.2194,0.3829
AT4G02530.1,0.2194,0.3831
AT5G66140.1,-0.2184,0.3835
AT1G26880.1,-0.2183,0.3836
ATCG00490.1,0.2186,0.3837
AT3G43540.1,0.2173,0.384
AT2G22360.1,0.2173,0.384
AT3G54400.1,0.2173,0.384
AT4G15630.1,0.2173,0.384
AT5G44090.1,0.2173,0.384
AT5G20140.1,0.2173,0.384
AT5G01590.1,0.2173,0.384
AT2G25670.1,0.2173,0.384
AT4G27800.1,0.2173,0.384
AT4G35470.1,0.2173,0.384
AT1G04690.1,0.2173,0.384
AT1G52000.1,0.2173,0.384
AT1G48920.1,0.2173,0.384
AT5G53140.1,0.2173,0.384
AT4G14210.1,0.2173,0.384
AT1G09830.1,0.2173,0.384
AT2G47510.1,0.2173,0.384
AT5G03460.1,0.2173,0.384
AT1G06820.1,0.2173,0.384
AT3G52500.1,0.2173,0.384
AT1G30400.1,0.2173,0.384
AT4G15110.1,0.2173,0.384
AT3G16110.1,0.2173,0.384
AT5G57170.1,0.2173,0.384
AT5G58870.1,0.2173,0.384
AT3G04260.1,0.2173,0.384
AT5G27380.1,0.2173,0.384
AT1G75680.1,0.2173,0.384
sum92,0.2173,0.384
AT3G29185.1,0.2173,0.384
AT3G02660.1,0.2173,0.384
AT1G71040.1,0.2173,0.384
AT2G44490.1,0.2173,0.384
AT3G01680.1,0.2173,0.384
AT5G35970.1,0.2173,0.384
AT1G18590.1,0.2173,0.384
AT4G34730.1,0.2173,0.384
AT1G55890.1,0.2173,0.384
AT4G26900.1,0.2173,0.384
AT3G61820.1,0.2173,0.384
AT4G14300.1,0.2173,0.384
AT3G10380.1,0.2173,0.384
AT3G63130.1,0.2173,0.384
AT3G11560.1,0.2173,0.384
AT1G60000.1,0.2173,0.384
AT4G14100.1,0.2173,0.384
AT1G26110.1,0.2173,0.384
AT3G51600.1,0.2173,0.384
AT5G42240.1,0.2173,0.384
AT5G19690.1,0.2173,0.384
AT3G62550.1,0.2173,0.384
AT5G15910.1,0.2173,0.384
AT4G32720.1,0.2173,0.384
AT1G29700.1,0.2173,0.384
AT5G42150.1,0.2173,0.384
AT2G31170.1,0.2173,0.384
AT2G21370.1,0.2173,0.384
AT1G54570.1,0.2173,0.384
AT4G28740.1,0.2173,0.384
AT4G18370.1,0.2173,0.384
AT5G53170.1,0.2173,0.384
AT1G04170.1,0.2173,0.384
AT1G54220.1,0.2173,0.384
AT2G14120.1,0.2173,0.384
AT5G63910.1,0.2173,0.384
AT3G07050.1,0.2173,0.384
AT4G17520.1,0.2173,0.384
AT3G19340.1,0.2173,0.384
AT4G38200.1,0.2173,0.384
AT5G05470.1,0.2173,0.384
AT3G23820.1,0.2173,0.384
AT4G22670.1,0.2173,0.384
AT2G41090.1,0.2173,0.384
AT4G30270.1,0.2173,0.384
AT1G12920.1,0.2173,0.384
AT3G28200.1,0.2173,0.384
AT4G37660.1,0.2173,0.384
AT4G29590.1,0.2173,0.384
AT5G55610.1,0.2173,0.384
AT1G64850.1,0.2173,0.384
AT4G39090.1,0.2173,0.384
AT4G17330.1,0.2173,0.384
AT2G16485.1,0.2173,0.384
AT2G34680.1,0.2173,0.384
AT2G37860.1,0.2173,0.384
AT2G17120.1,0.2173,0.384
AT1G53840.1,0.2173,0.384
AT2G37040.1,0.2173,0.384
AT5G04230.1,0.2173,0.384
AT1G06130.1,0.2173,0.384
AT1G32440.1,0.2173,0.384
sum123,0.2173,0.384
AT2G26780.1,0.2173,0.384
AT4G10120.1,0.2173,0.384
AT2G45810.1,0.2173,0.384
AT3G61050.1,0.2173,0.384
AT2G17930.1,0.2173,0.384
AT5G44070.1,0.2173,0.384
AT3G22480.1,0.2173,0.384
AT2G47250.1,0.2173,0.384
AT5G55850.1,0.2173,0.384
AT1G52600.1,0.2173,0.384
AT3G13845.1,0.2173,0.384
AT1G21380.1,0.2173,0.384
AT2G19860.1,-0.2173,0.4325
AT5G13710.1,-0.2173,0.4325
AT3G20330.1,-0.2173,0.4325
AT2G40660.1,-0.2173,0.4325
AT5G44720.1,-0.2173,0.4325
AT4G12830.1,-0.2173,0.4325
AT5G02120.1,-0.2173,0.4325
AT4G09020.1,-0.2173,0.4325
AT3G51000.1,-0.2173,0.4325
AT2G39080.1,-0.2173,0.4325
AT3G46100.1,-0.2173,0.4325
AT4G11260.1,-0.2173,0.4325
AT2G26540.1,-0.2173,0.4325
AT5G53860.1,-0.2173,0.4325
ATCG01020.1,-0.2173,0.4325
AT3G10260.1,-0.2173,0.4325
AT1G59700.1,-0.2173,0.4325
AT5G27290.1,-0.2173,0.4325
AT5G55940.1,-0.2173,0.4325
AT5G65840.1,-0.2173,0.4325
AT5G47870.1,-0.2173,0.4325
AT1G74960.1,-0.2173,0.4325
AT1G21770.1,-0.2173,0.4325
AT2G28800.1,-0.2173,0.4325
AT2G04690.1,-0.2173,0.4325
AT2G30060.1,-0.2173,0.4325
AT1G15390.1,-0.2173,0.4325
AT2G03440.1,-0.2173,0.4325
AT4G32180.1,-0.2173,0.4325
AT1G73090.1,-0.2173,0.4325
AT4G28025.1,-0.2173,0.4325
AT3G47810.1,-0.2173,0.4325
AT1G11890.1,-0.2173,0.4325
AT3G23760.1,-0.2173,0.4325
AT2G17870.1,-0.2173,0.4325
sum130,-0.2173,0.4325
AT5G43850.1,-0.2173,0.4325
AT3G07950.1,-0.2173,0.4325
AT5G40490.1,-0.2173,0.4325
AT3G48720.1,-0.2173,0.4325
AT5G44020.1,-0.2173,0.4325
AT1G20580.1,-0.2173,0.4325
AT5G20950.1,-0.2173,0.4325
AT4G14430.1,-0.2173,0.4325
AT4G32930.1,-0.2173,0.4325
